survey,country,edyears,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5
TJ6,Tajikistan,8,0.89061815,0.94800651,0.83783633,0.91318828,0.88371557,0.83149326,0.85537142,0.87733346,0.94194639,0.94161671
TJ6,Tajikistan,9,0.8292802,0.8977977,0.76626259,0.87811744,0.81434453,0.71393782,0.79025328,0.82416934,0.89398342,0.91094136
TJ6,Tajikistan,10,0.63242948,0.76510406,0.51040477,0.7201131,0.60561371,0.51428056,0.58250797,0.58824503,0.68851209,0.78392339
TJ6,Tajikistan,11,0.58294868,0.71360523,0.46277991,0.6899398,0.55022812,0.46306559,0.52920789,0.53960466,0.63254261,0.74675274
TJ6,Tajikistan,12,0.22344586,0.31433865,0.13984899,0.37489417,0.17712921,0.11594074,0.13378346,0.16260563,0.23848422,0.47637415
TL5,Timor-Leste,0,1,1,1,1,1,1,1,1,1,1
TL5,Timor-Leste,1,0.81470615,0.83006287,0.80049533,0.92061377,0.76829487,0.67778182,0.71863621,0.77533835,0.85695398,0.95743352
TL5,Timor-Leste,2,0.80804592,0.8241213,0.79317021,0.91106945,0.76289868,0.66903168,0.7114616,0.76891673,0.85029,0.95215183
TL5,Timor-Leste,3,0.78889579,0.80262411,0.77619189,0.89479768,0.74248707,0.64263386,0.67575008,0.74999624,0.83491045,0.94568866
TL5,Timor-Leste,4,0.76056468,0.77032948,0.75152862,0.87727845,0.70941794,0.58333838,0.63688165,0.72642213,0.80625337,0.93916726
TL5,Timor-Leste,5,0.72369719,0.73444504,0.71375132,0.8555668,0.66590875,0.51842117,0.58460736,0.68685633,0.77366006,0.92797935
TL5,Timor-Leste,6,0.68027908,0.68992406,0.67135388,0.82819551,0.61545861,0.45328811,0.53612328,0.63492966,0.73551166,0.90289319
TL5,Timor-Leste,7,0.59651929,0.61404663,0.58029985,0.77358192,0.5189262,0.33931914,0.43393227,0.53647023,0.65379179,0.86034507
TL5,Timor-Leste,8,0.57391995,0.59068197,0.55840874,0.75862241,0.49297884,0.3157019,0.39928696,0.51019424,0.63313586,0.84848642
TL5,Timor-Leste,9,0.52189612,0.54203504,0.5032599,0.72333711,0.43361977,0.26048648,0.33704045,0.44764432,0.5774498,0.81800187
TL5,Timor-Leste,12,0.4523744,0.48993012,0.41762096,0.66359043,0.35981441,0.20734929,0.26344061,0.367421,0.50225979,0.75631011
UG6,Uganda,0,1,1,1,1,1,1,1,1,1,1
UG6,Uganda,1,0.92765331,0.95173776,0.9084782,0.97893918,0.91114515,0.79642004,0.92814344,0.95422977,0.94336289,0.97719872
UG6,Uganda,2,0.91016906,0.93716794,0.88867354,0.97243559,0.89012635,0.76897311,0.90616107,0.92757595,0.9282909,0.97275567
UG6,Uganda,3,0.87835914,0.91316485,0.85064822,0.96735317,0.84971327,0.70347452,0.85749656,0.89210212,0.91346782,0.96393549
UG6,Uganda,4,0.82955068,0.86883241,0.79827607,0.95126921,0.7903713,0.62086517,0.7925716,0.82514238,0.87305689,0.95176512
UG6,Uganda,5,0.75844896,0.81927848,0.71001881,0.92274028,0.70556605,0.49300662,0.69047105,0.74964964,0.81456512,0.92949009
UG6,Uganda,6,0.66876036,0.73070037,0.6194461,0.88115203,0.60039467,0.37189701,0.55156398,0.63556319,0.74041718,0.8969599
UG6,Uganda,7,0.53965867,0.60302776,0.48920664,0.80431366,0.45447019,0.22189249,0.39315003,0.47601533,0.59240353,0.82969201
UG6,Uganda,8,0.39285174,0.44899136,0.3481555,0.70208031,0.29331568,0.096169442,0.20840892,0.29365644,0.43692976,0.72342068
UG6,Uganda,9,0.34955254,0.41064978,0.30090925,0.64476752,0.25452724,0.084693402,0.1740271,0.24158385,0.3800849,0.66923714
UG6,Uganda,10,0.28928652,0.35435778,0.23747928,0.57159299,0.19841626,0.062838607,0.14236933,0.1794581,0.2859149,0.58879071
UG6,Uganda,11,0.24193747,0.29830152,0.19706258,0.50391066,0.15761219,0.044594742,0.11184779,0.14176077,0.2164579,0.52041513
UG6,Uganda,12,0.14226909,0.17554045,0.11577966,0.35527301,0.073706262,0.016569605,0.042501632,0.058183599,0.10672075,0.35501567
ZM6,Zambia,0,1,1,1,1,1,1,1,1,1,1
ZM6,Zambia,1,0.94041842,0.96273923,0.92232633,0.97802061,0.90426445,0.84599525,0.91274357,0.94161218,0.97477978,0.98958552
ZM6,Zambia,2,0.92978048,0.95433033,0.90988177,0.97471821,0.88657355,0.81686145,0.89685613,0.932455,0.97072852,0.98777264
ZM6,Zambia,3,0.90781629,0.94203979,0.88007671,0.96775198,0.85018903,0.75860316,0.86252552,0.91442448,0.95886749,0.98614854
ZM6,Zambia,4,0.88021177,0.92092162,0.84721482,0.95917356,0.80429131,0.70304662,0.80611849,0.88695431,0.94683611,0.98194581
ZM6,Zambia,5,0.83820957,0.89235264,0.7943244,0.93902528,0.74127692,0.61390811,0.74286765,0.83808577,0.91844815,0.97712487
ZM6,Zambia,6,0.78734946,0.84969234,0.73681784,0.90964073,0.66976827,0.52484012,0.65565544,0.77008593,0.88219768,0.9732722
ZM6,Zambia,7,0.72271711,0.7964527,0.66295123,0.87228549,0.5789094,0.42480433,0.55389297,0.6799053,0.83451259,0.95788068
ZM6,Zambia,8,0.57482535,0.65827888,0.5071826,0.7668798,0.39016798,0.22205655,0.34272042,0.50162458,0.69592494,0.89819336
ZM6,Zambia,9,0.49563906,0.57708859,0.42962062,0.699673,0.29946357,0.15016238,0.24509244,0.38789257,0.60589033,0.85788667
ZM6,Zambia,10,0.3304041,0.40654507,0.26868847,0.51855952,0.14949557,0.047127828,0.093874477,0.19900531,0.38121623,0.70886374
ZM6,Zambia,11,0.29028797,0.35602555,0.23700471,0.46351755,0.12373039,0.032054953,0.070727296,0.1609008,0.32537985,0.65354532
ZM6,Zambia,12,0.25021657,0.30525893,0.20560223,0.40905756,0.09749341,0.016812408,0.053351514,0.11848151,0.27298537,0.59473467
ZW7,Zimbabwe,0,1,1,1,1,1,1,1,1,1,1
ZW7,Zimbabwe,1,0.99175853,0.99479145,0.98935884,1,0.98789036,0.97207326,0.99172509,0.99582142,0.99705774,1
ZW7,Zimbabwe,2,0.989972,0.99147034,0.98878652,0.99769998,0.98494083,0.96952021,0.99025518,0.99075359,0.99593115,1
ZW7,Zimbabwe,3,0.98405772,0.98358238,0.98443377,0.99743551,0.97534829,0.95514947,0.97987866,0.98255122,0.99444318,0.99725485
ZW7,Zimbabwe,4,0.97683913,0.97720307,0.97655112,0.99482834,0.96512747,0.932441,0.97254139,0.97828114,0.98958629,0.99637043
ZW7,Zimbabwe,5,0.96525753,0.96286333,0.9671517,0.99250567,0.94751793,0.90266728,0.95447272,0.96593601,0.98440176,0.99575543
ZW7,Zimbabwe,6,0.94878894,0.9465633,0.95054984,0.99051404,0.92162454,0.85806918,0.93138784,0.94829643,0.97781628,0.99390483
ZW7,Zimbabwe,7,0.89796925,0.90292108,0.89405155,0.98361033,0.84221417,0.73148853,0.84786105,0.89204854,0.95937306,0.98846185
ZW7,Zimbabwe,8,0.75530028,0.77484339,0.73983842,0.93245316,0.6399681,0.45525709,0.6138612,0.72922844,0.87108058,0.95842791
ZW7,Zimbabwe,9,0.69866431,0.73343718,0.67115319,0.9085871,0.56199783,0.35794997,0.53320873,0.64864218,0.83426046,0.94186449
ZW7,Zimbabwe,10,0.61229825,0.65467137,0.57877398,0.85643971,0.45335424,0.26806384,0.39478442,0.53619957,0.75389338,0.90462905
ZW7,Zimbabwe,11,0.51310831,0.55736977,0.47809017,0.77689821,0.34137261,0.17428224,0.30092245,0.38735119,0.63354659,0.85130382
ZW7,Zimbabwe,12,0.1343347,0.16405809,0.11081856,0.27124822,0.04519948,0.007351765,0.017276449,0.036063109,0.11942378,0.37934315
