survey,country,var,var_num,edyears,pct15_19,pct20_29,pct30_39,pct40_49
NM6,Namibia,q3,q3,18,,,,
NM6,Namibia,q3,q3,19,,,,
NM6,Namibia,q4,q4,0,1,1,1,1
NM6,Namibia,q4,q4,1,.98758131,.97366929,.96130997,.90001494
NM6,Namibia,q4,q4,2,,.97207582,.95522082,.89572132
NM6,Namibia,q4,q4,3,.98433882,.96853769,.94511455,.88287169
NM6,Namibia,q4,q4,4,.9761824,.96442544,.93657535,.86011648
NM6,Namibia,q4,q4,5,.95254922,.95474553,.91817522,.8301658
NM6,Namibia,q4,q4,6,.91530007,.93734473,.88298249,.78371388
NM6,Namibia,q4,q4,7,.85043538,.92212743,.85987252,.73728156
NM6,Namibia,q4,q4,8,.66206735,.88457805,.81529081,.66493618
NM6,Namibia,q4,q4,9,.46427038,.83409023,.76296335,.60942787
NM6,Namibia,q4,q4,10,.29799005,.724042,.65933907,.52770162
NM6,Namibia,q4,q4,11,.14282042,.46567136,.38570735,.34050846
NM6,Namibia,q4,q4,12,.093984604,.42218164,.35526693,.29793566
NM6,Namibia,q4,q4,13,.021004081,.12083536,.085988298,.08722499
NM6,Namibia,q4,q4,14,.0033850004,.10127662,.076918311,.085848898
NM6,Namibia,q4,q4,15,,.064306453,.064603999,.08067394
NM6,Namibia,q4,q4,16,,.026381103,.037891909,.045272537
NM6,Namibia,q4,q4,17,.0028089897,.0017000563,.0030822325,.0087134158
NM6,Namibia,q4,q4,18,,,,
NM6,Namibia,q4,q4,19,,.0005471629,,
NM6,Namibia,q5,q5,0,1,1,1,1
NM6,Namibia,q5,q5,1,1,1,.99003428,.97698313
NM6,Namibia,q5,q5,2,.99710602,1,.98916924,.97611231
NM6,Namibia,q5,q5,3,,.99220228,.98653072,.97306305
NM6,Namibia,q5,q5,4,.99439317,.98863834,.97802794,.96802175
NM6,Namibia,q5,q5,5,.98923784,.98745739,.97431481,.96077329
NM6,Namibia,q5,q5,6,.97485286,.97977275,.96847385,.94912529
NM6,Namibia,q5,q5,7,.95955873,.97408056,.96130776,.93549985
NM6,Namibia,q5,q5,8,.87535232,.958157,.948156,.90822387
NM6,Namibia,q5,q5,9,.73145437,.93772405,.93006492,.87008154
NM6,Namibia,q5,q5,10,.53070647,.88750064,.88197142,.82184201
NM6,Namibia,q5,q5,11,.35152909,.70040643,.72191513,.67103606
NM6,Namibia,q5,q5,12,.20824927,.64345938,.70007002,.64344031
NM6,Namibia,q5,q5,13,.034175716,.29883122,.32328221,.31500497
NM6,Namibia,q5,q5,14,.010156823,.22571766,.30882967,.30250511
NM6,Namibia,q5,q5,15,.0056033209,.17102417,.2867457,.27547139
NM6,Namibia,q5,q5,16,.0050246157,.093584657,.20197898,.19125436
NM6,Namibia,q5,q5,17,,.0058575817,.035615716,.024442488
NM6,Namibia,q5,q5,18,,.00043148932,.011191418,.014125378
NM6,Namibia,q5,q5,19,,,.0029512912,.0049229632
NM6,Namibia,rural,rural,0,1,1,1,1
NM6,Namibia,rural,rural,1,.96322668,.90162331,.86864471,.82780617
NM6,Namibia,rural,rural,2,.95799065,.89263856,.85338432,.80712873
NM6,Namibia,rural,rural,3,.94497883,.87781495,.82789695,.76667058
NM6,Namibia,rural,rural,4,.92472267,.85648739,.80004817,.71601844
NM6,Namibia,rural,rural,5,.8749491,.82849103,.76162356,.65707278
NM6,Namibia,rural,rural,6,.78952503,.78174216,.70662802,.58812714
NM6,Namibia,rural,rural,7,.68219519,.73920852,.65873349,.5191558
NM6,Namibia,rural,rural,8,.44836092,.64957607,.55840445,.43470296
NM6,Namibia,rural,rural,9,.23512103,.52559447,.47260311,.36917588
NM6,Namibia,rural,rural,10,.098684661,.39185855,.36368394,.30498147
NM6,Namibia,rural,rural,11,.043549079,.19026929,.16809399,.1728276
NM6,Namibia,rural,rural,12,.025625516,.16324185,.15743037,.1551218
NM6,Namibia,rural,rural,13,.0025401975,.037318803,.047851313,.065600336
NM6,Namibia,rural,rural,14,.00050037744,.029753186,.044510152,.062262479
NM6,Namibia,rural,rural,15,,.016928319,.039970841,.0582335
NM6,Namibia,rural,rural,16,,.0071787187,.023586052,.030013038
NM6,Namibia,rural,rural,17,,.00021136847,.0025171014,.0019928885
NM6,Namibia,rural,rural,18,,,,
NM6,Namibia,rural,rural,19,,,.0008988725,
NM6,Namibia,urban,urban,0,1,1,1,1
NM6,Namibia,urban,urban,1,.98839772,.96585935,.94759816,.92060578
NM6,Namibia,urban,urban,2,.98502713,.96439087,.94186455,.91380215
NM6,Namibia,urban,urban,3,.97966874,.96165854,.9307971,.90164596
NM6,Namibia,urban,urban,4,.9749822,.95321161,.91533488,.88342136
NM6,Namibia,urban,urban,5,.95599157,.94594657,.89936006,.85821217
NM6,Namibia,urban,urban,6,.92376584,.92802805,.87312472,.8219254
NM6,Namibia,urban,urban,7,.86878669,.90904516,.84370691,.78585428
NM6,Namibia,urban,urban,8,.73929948,.87004393,.79932129,.73049009
NM6,Namibia,urban,urban,9,.58140141,.8195793,.75459409,.67227888
NM6,Namibia,urban,urban,10,.40547076,.72665292,.66580731,.60708666
NM6,Namibia,urban,urban,11,.24830453,.48659018,.44118309,.4391799
NM6,Namibia,urban,urban,12,.15584975,.44064271,.41402158,.40481108
NM6,Namibia,urban,urban,13,.025635242,.15700687,.14562529,.16389883
NM6,Namibia,urban,urban,14,.0073689804,.12014538,.13737053,.1579003
NM6,Namibia,urban,urban,15,.0047115698,.086791672,.12402334,.1442814
NM6,Namibia,urban,urban,16,.0044290503,.043155245,.084222719,.10043131
NM6,Namibia,urban,urban,17,.0012265573,.0027934478,.014637517,.014080181
NM6,Namibia,urban,urban,18,,.00038766803,.0043813949,.0071587334
NM6,Namibia,urban,urban,19,,.00022265689,.0011554626,.0024949983
NP7,Nepal,all,all,0,1,1,1,1
NP7,Nepal,all,all,1,.95775789,.8508687,.67474616,.52826899
NP7,Nepal,all,all,2,.95362967,.84075415,.65816158,.51535714
NP7,Nepal,all,all,3,.9395684,.81821036,.62156785,.48337564
NP7,Nepal,all,all,4,.9236756,.79136372,.58792919,.44827577
NP7,Nepal,all,all,5,.89401126,.75602657,.53909826,.40599614
NP7,Nepal,all,all,6,.83662063,.68935376,.46507987,.34810525
NP7,Nepal,all,all,7,.76835889,.65237415,.43528232,.32301798
NP7,Nepal,all,all,8,.67074066,.59867656,.38145083,.28953558
NP7,Nepal,all,all,9,.53592116,.5352574,.32094625,.24873833
NP7,Nepal,all,all,10,.33449784,.42573619,.23364349,.17710379
NP7,Nepal,all,all,11,.14831616,.30184427,.14042021,.099802695
NP7,Nepal,female,female,0,1,1,1,1
NP7,Nepal,female,female,1,.93824661,.79784644,.54320329,.31963995
NP7,Nepal,female,female,2,.93447626,.78627127,.53010231,.30799642
NP7,Nepal,female,female,3,.91692138,.76505929,.49786562,.28053993
NP7,Nepal,female,female,4,.90019333,.73679036,.46503937,.25383332
NP7,Nepal,female,female,5,.86860394,.70183605,.41601342,.2252332
NP7,Nepal,female,female,6,.81073684,.63325024,.34758994,.18806796
NP7,Nepal,female,female,7,.75112927,.5968889,.32233766,.17318945
NP7,Nepal,female,female,8,.66176206,.55062711,.27420098,.15324283
NP7,Nepal,female,female,9,.52381039,.49343821,.23376095,.1306951
NP7,Nepal,female,female,10,.32486522,.37957868,.16742167,.085278891
NP7,Nepal,female,female,11,.1426335,.2707496,.099124998,.044285953
NP7,Nepal,male,male,0,1,1,1,1
NP7,Nepal,male,male,1,.98162669,.94040102,.86445737,.77014804
NP7,Nepal,male,male,2,.97706074,.93275267,.8428489,.7557658
NP7,Nepal,male,male,3,.96727341,.90796018,.79997134,.71853805
NP7,Nepal,male,male,4,.95240229,.8835153,.7651611,.67370731
NP7,Nepal,male,male,5,.92509288,.84753168,.71661133,.61556798
NP7,Nepal,male,male,6,.86828506,.78408921,.63452399,.53364831
NP7,Nepal,male,male,7,.78943628,.74606556,.59817117,.49672532
NP7,Nepal,male,male,8,.68172425,.67981207,.53612661,.44754982
NP7,Nepal,male,male,9,.55073643,.60587257,.4466849,.38559461
NP7,Nepal,male,male,10,.34628162,.50367695,.32914856,.2835632
NP7,Nepal,male,male,11,.15526775,.35435033,.1999761,.16416739
NP7,Nepal,q1,q1,0,1,1,1,1
NP7,Nepal,q1,q1,1,.96549463,.75222743,.46388462,.30328926
NP7,Nepal,q1,q1,2,.9640559,.73139489,.432129,.28721863
NP7,Nepal,q1,q1,3,.94248843,.68766761,.36035565,.24235471
NP7,Nepal,q1,q1,4,.92359555,.62711608,.31491521,.19794717
NP7,Nepal,q1,q1,5,.88331121,.56756765,.25191459,.15564726
NP7,Nepal,q1,q1,6,.80300641,.46587914,.18582369,.10553174
NP7,Nepal,q1,q1,7,.69111955,.41669175,.15598506,.090148874
NP7,Nepal,q1,q1,8,.54748642,.3582384,.12504788,.07851065
NP7,Nepal,q1,q1,9,.38413355,.28768662,.089770153,.061820798
NP7,Nepal,q1,q1,10,.15141256,.18619224,.058001734,.031989843
NP7,Nepal,q1,q1,11,.048129272,.10657299,.034706172,.012373406
NP7,Nepal,q2,q2,0,1,1,1,1
NP7,Nepal,q2,q2,1,.9432646,.7993868,.56440878,.41361398
NP7,Nepal,q2,q2,2,.93688822,.78848469,.54938167,.38735792
NP7,Nepal,q2,q2,3,.92254382,.7621786,.50553262,.35010746
NP7,Nepal,q2,q2,4,.89672226,.73244125,.4626303,.30795738
NP7,Nepal,q2,q2,5,.85796613,.67782837,.4112362,.2653614
NP7,Nepal,q2,q2,6,.79943097,.60663074,.31885162,.19983515
NP7,Nepal,q2,q2,7,.71245241,.56516355,.28612158,.17312498
NP7,Nepal,q2,q2,8,.589598,.49962795,.22969721,.1401763
NP7,Nepal,q2,q2,9,.43286607,.42590016,.16228297,.11108191
NP7,Nepal,q2,q2,10,.24481736,.29097387,.10623906,.075478792
NP7,Nepal,q2,q2,11,.088394552,.18212375,.057776608,.033556417
NP7,Nepal,q3,q3,0,1,1,1,1
NP7,Nepal,q3,q3,1,.92554682,.78203166,.58217049,.42333171
NP7,Nepal,q3,q3,2,.91707462,.76535577,.55963027,.41293189
NP7,Nepal,q3,q3,3,.9021647,.74432182,.51988894,.3730644
NP7,Nepal,q3,q3,4,.88017577,.71092486,.48682851,.33639815
NP7,Nepal,q3,q3,5,.83782768,.68083978,.41841689,.29626819
NP7,Nepal,q3,q3,6,.75494373,.59116185,.35228235,.24055591
NP7,Nepal,q3,q3,7,.68621695,.53645843,.32125631,.21979688
NP7,Nepal,q3,q3,8,.5929842,.4808794,.27161515,.17340218
NP7,Nepal,q3,q3,9,.43499145,.41233853,.21878678,.13434395
NP7,Nepal,q3,q3,10,.22290893,.28753099,.13837548,.073730789
NP7,Nepal,q3,q3,11,.073928311,.16982539,.061498158,.028882632
NP7,Nepal,q4,q4,0,1,1,1,1
NP7,Nepal,q4,q4,1,.96347892,.88278836,.73166192,.55094588
NP7,Nepal,q4,q4,2,.95947224,.87856305,.71607381,.54481488
NP7,Nepal,q4,q4,3,.94154942,.8532213,.69016576,.52156168
NP7,Nepal,q4,q4,4,.93109775,.83281118,.65004545,.48746011
NP7,Nepal,q4,q4,5,.91163468,.80626154,.60112625,.44212857
NP7,Nepal,q4,q4,6,.8633858,.73880994,.50661916,.38318792
NP7,Nepal,q4,q4,7,.80331284,.70669347,.47178456,.3500157
NP7,Nepal,q4,q4,8,.71241719,.64853728,.38799554,.30576894
NP7,Nepal,q4,q4,9,.58723539,.58594382,.31819439,.2636753
NP7,Nepal,q4,q4,10,.38887504,.46108308,.20802367,.17338793
NP7,Nepal,q4,q4,11,.16000965,.29764131,.10661349,.088399187
NP7,Nepal,q5,q5,0,1,1,1,1
NP7,Nepal,q5,q5,1,1,.97685057,.9020825,.83103138
NP7,Nepal,q5,q5,2,.99145561,.97370553,.89728689,.82353902
NP7,Nepal,q5,q5,3,.989923,.96857595,.88138491,.80388689
NP7,Nepal,q5,q5,4,.98625743,.96398574,.86648768,.7808888
NP7,Nepal,q5,q5,5,.97597569,.94526643,.84199834,.73944443
NP7,Nepal,q5,q5,6,.95575154,.9235298,.7869491,.68131727
NP7,Nepal,q5,q5,7,.93578959,.90747613,.76416218,.65359861
NP7,Nepal,q5,q5,8,.89175183,.87150234,.71916974,.6230725
NP7,Nepal,q5,q5,9,.816522,.82369775,.64981914,.55681694
NP7,Nepal,q5,q5,10,.63751471,.75583482,.51963627,.43481019
NP7,Nepal,q5,q5,11,.36013728,.62639487,.34659681,.27236399
NP7,Nepal,rural,rural,0,1,1,1,1
NP7,Nepal,rural,rural,1,.94556487,.76967055,.56978732,.42356423
NP7,Nepal,rural,rural,2,.94167608,.7591486,.55375963,.41140899
NP7,Nepal,rural,rural,3,.926305,.73270339,.50811636,.37458059
NP7,Nepal,rural,rural,4,.90219826,.69241595,.4672997,.33370852
NP7,Nepal,rural,rural,5,.85909677,.6438238,.41571552,.29134709
NP7,Nepal,rural,rural,6,.77633822,.55690897,.34470466,.23705614
NP7,Nepal,rural,rural,7,.6864025,.5159145,.31248766,.21521784
NP7,Nepal,rural,rural,8,.56924838,.46495223,.26815191,.18560579
NP7,Nepal,rural,rural,9,.41189745,.40056631,.20718233,.15339245
NP7,Nepal,rural,rural,10,.20223303,.28920057,.14367045,.098858804
NP7,Nepal,rural,rural,11,.065368235,.18266641,.079462953,.047728885
NP7,Nepal,urban,urban,0,1,1,1,1
NP7,Nepal,urban,urban,1,.96502376,.89587826,.73358345,.58820897
NP7,Nepal,urban,urban,2,.9607529,.88598949,.71668673,.57486403
NP7,Nepal,urban,urban,3,.94747221,.86560833,.68516588,.54565716
NP7,Nepal,urban,urban,4,.9364742,.84621221,.65555108,.51386178
NP7,Nepal,urban,urban,5,.91481709,.81822258,.60826349,.47162893
NP7,Nepal,urban,urban,6,.87254351,.7627703,.53255916,.41167724
NP7,Nepal,urban,urban,7,.81719756,.7280162,.50411785,.38473004
NP7,Nepal,urban,urban,8,.73122102,.67280239,.44496328,.34903198
NP7,Nepal,urban,urban,9,.60982829,.60991913,.38471937,.30332074
NP7,Nepal,urban,urban,10,.41331598,.50142032,.28408003,.2218965
NP7,Nepal,urban,urban,11,.1977457,.36790675,.17459126,.12961328
PE6,Peru,all,all,0,1,1,1,1
PE6,Peru,all,all,1,.99277377,.99195522,.97831494,.95876664
PE6,Peru,all,all,2,.99076253,.98730493,.96508384,.93469286
PE6,Peru,all,all,3,.98470378,.97948104,.94594187,.89917254
PE6,Peru,all,all,4,.97660005,.96541649,.90984756,.85029924
PE6,Peru,all,all,5,.96551454,.9508518,.88354957,.81753045
PE6,Peru,all,all,6,.94697887,.93353277,.85416061,.71320206
PE6,Peru,all,all,7,.8833248,.85323644,.74072886,.64806306
PE6,Peru,all,all,8,.83247083,.83316976,.71835601,.62312651
PE6,Peru,all,all,9,.72833604,.79931056,.67858541,.58751911
PE6,Peru,all,all,10,.56162453,.75352407,.62971956,.53803807
PE6,Peru,all,all,11,.37646028,.72395223,.60558641,.51993054
PE6,Peru,all,all,12,.091200545,.36879578,.30626327,.26725253
PE6,Peru,all,all,13,.032670833,.31075749,.28513405,.24990466
PE6,Peru,all,all,14,.00711647,.24486798,.25425994,.22073926
PE6,Peru,all,all,15,.00052382296,.11324629,.1379277,.12109489
PE6,Peru,all,all,16,,.080688648,.12790826,.11526524
PE6,Peru,all,all,17,,.0048040329,.0067119095,.0055022016
PE6,Peru,female,female,0,1,1,1,1
PE6,Peru,female,female,1,.98965144,.98980838,.96907091,.93550456
PE6,Peru,female,female,2,.98779643,.98337138,.94862437,.90408605
PE6,Peru,female,female,3,.98230392,.97396201,.92283303,.85920954
PE6,Peru,female,female,4,.97681546,.95513338,.87823516,.80203974
PE6,Peru,female,female,5,.96331501,.9387024,.84676778,.76767659
PE6,Peru,female,female,6,.94568861,.91853893,.81214988,.66518801
PE6,Peru,female,female,7,.88387579,.82872862,.69219613,.59675103
PE6,Peru,female,female,8,.8445639,.80679488,.6690644,.56961089
PE6,Peru,female,female,9,.75202596,.77226895,.63313949,.53917724
PE6,Peru,female,female,10,.57356095,.72394717,.58914632,.49638459
PE6,Peru,female,female,11,.37928843,.69258887,.56813914,.48032886
PE6,Peru,female,female,12,.10887533,.36575469,.31023279,.26141858
PE6,Peru,female,female,13,.038946491,.31269157,.28932622,.24339461
PE6,Peru,female,female,14,.0075725578,.25185755,.26093251,.21916695
PE6,Peru,female,female,15,.00025042504,.1169614,.14242129,.11753061
PE6,Peru,female,female,16,,.08557041,.13350208,.11218368
PE6,Peru,female,female,17,,.0045756614,.0054232907,.0044692014
PE6,Peru,male,male,0,1,1,1,1
PE6,Peru,male,male,1,.99568409,.99406636,.98795557,.98552454
PE6,Peru,male,male,2,.99352717,.99117291,.98224938,.96989924
PE6,Peru,male,male,3,.9869405,.98490816,.97004205,.94514114
PE6,Peru,male,male,4,.97639906,.97552836,.9428162,.90581107
PE6,Peru,male,male,5,.96756458,.96279895,.92190945,.87487626
PE6,Peru,male,male,6,.94818127,.94827688,.89797378,.76843154
PE6,Peru,male,male,7,.88281113,.87733614,.79134387,.70708603
PE6,Peru,male,male,8,.82119894,.85910547,.76976252,.68468428
PE6,Peru,male,male,9,.70625478,.82590193,.72598124,.64312559
PE6,Peru,male,male,10,.55049855,.78260845,.67203379,.58595109
PE6,Peru,male,male,11,.37382412,.75479329,.64464045,.56548339
PE6,Peru,male,male,12,.074725926,.3717863,.30212349,.27396318
PE6,Peru,male,male,13,.026821231,.30885565,.28076202,.257393
PE6,Peru,male,male,14,.006691236,.23799486,.24730116,.22254781
PE6,Peru,male,male,15,.00077853573,.10959309,.13324136,.12519476
PE6,Peru,male,male,16,,.075888224,.12207448,.11880986
PE6,Peru,male,male,17,,.005028632,.0080558723,.0066903913
PE6,Peru,q1,q1,0,1,1,1,1
PE6,Peru,q1,q1,1,.98917681,.97380573,.92150778,.85767496
PE6,Peru,q1,q1,2,.98413527,.95927078,.883385,.78759545
PE6,Peru,q1,q1,3,.969688,.93036699,.83141094,.69691759
PE6,Peru,q1,q1,4,.95295668,.87755114,.72580785,.57578343
PE6,Peru,q1,q1,5,.92142493,.82224286,.6472438,.50273335
PE6,Peru,q1,q1,6,.87203509,.76385754,.5729863,.31134018
PE6,Peru,q1,q1,7,.70238912,.51177895,.2994521,.19099867
PE6,Peru,q1,q1,8,.60956264,.47224361,.27383584,.16880585
PE6,Peru,q1,q1,9,.45510018,.41306472,.2365398,.13765974
PE6,Peru,q1,q1,10,.28411067,.34371811,.19543226,.10401734
PE6,Peru,q1,q1,11,.14362797,.29907787,.17286368,.089072712
PE6,Peru,q1,q1,12,.012463305,.054017417,.031990305,.016012911
PE6,Peru,q1,q1,13,.0060901493,.040348873,.028782887,.013880246
PE6,Peru,q1,q1,14,.0017477702,.034201898,.025731917,.012906769
PE6,Peru,q1,q1,15,,.0087331254,.012739575,.0073850835
PE6,Peru,q1,q1,16,,.0058140694,.011984508,.0070677833
PE6,Peru,q1,q1,17,,,,
PE6,Peru,q2,q2,0,1,1,1,1
PE6,Peru,q2,q2,1,.99189144,.99065924,.97313851,.94656754
PE6,Peru,q2,q2,2,.98906213,.98053706,.95068371,.9092955
PE6,Peru,q2,q2,3,.98205703,.96983618,.91968513,.84674978
PE6,Peru,q2,q2,4,.97509938,.95035833,.86356199,.77578193
PE6,Peru,q2,q2,5,.96475285,.93286103,.82520467,.72209024
PE6,Peru,q2,q2,6,.94483274,.89944702,.78120583,.56126481
PE6,Peru,q2,q2,7,.86942464,.76877493,.58697951,.44998875
PE6,Peru,q2,q2,8,.79287326,.73275048,.55246091,.41547778
PE6,Peru,q2,q2,9,.66419905,.67557919,.49133694,.36887231
PE6,Peru,q2,q2,10,.4874306,.6119473,.42121243,.30764508
PE6,Peru,q2,q2,11,.29374841,.56926745,.3859202,.28327128
PE6,Peru,q2,q2,12,.045548227,.18585658,.11180756,.10034199
PE6,Peru,q2,q2,13,.013375534,.14650621,.10166224,.092702433
PE6,Peru,q2,q2,14,.00069251709,.11286272,.087703101,.078394175
PE6,Peru,q2,q2,15,,.035063099,.043008979,.044457775
PE6,Peru,q2,q2,16,,.024566751,.037595507,.04333948
PE6,Peru,q2,q2,17,,.00072089839,.000047570906,.00067558361
PE6,Peru,q3,q3,0,1,1,1,1
PE6,Peru,q3,q3,1,.99375087,.99538779,.99146473,.98386645
PE6,Peru,q3,q3,2,.99169677,.99402398,.98481798,.96908724
PE6,Peru,q3,q3,3,.98469162,.99042815,.97151148,.93827868
PE6,Peru,q3,q3,4,.97917026,.98044509,.94663262,.89038837
PE6,Peru,q3,q3,5,.97442567,.97210914,.92871606,.8590017
PE6,Peru,q3,q3,6,.96214128,.96324515,.90531808,.74053794
PE6,Peru,q3,q3,7,.91698366,.90956819,.82198548,.67231363
PE6,Peru,q3,q3,8,.86945194,.88617808,.78790349,.64064288
PE6,Peru,q3,q3,9,.76438814,.8477003,.73615587,.58489734
PE6,Peru,q3,q3,10,.60160464,.78100592,.66786534,.51123494
PE6,Peru,q3,q3,11,.39894572,.74769849,.63045555,.48596928
PE6,Peru,q3,q3,12,.080871552,.32045719,.24955051,.17317876
PE6,Peru,q3,q3,13,.026578527,.26431021,.22484313,.15624246
PE6,Peru,q3,q3,14,.007937979,.19842625,.19731455,.14458343
PE6,Peru,q3,q3,15,,.071828313,.084756829,.080050707
PE6,Peru,q3,q3,16,,.052760325,.079772696,.07433752
PE6,Peru,q3,q3,17,,.0025483696,.002492527,.0021365508
PE6,Peru,q4,q4,0,1,1,1,1
PE6,Peru,q4,q4,1,1,.996638,.99681783,.98574811
PE6,Peru,q4,q4,2,.99577349,.99635607,.99226046,.97740668
PE6,Peru,q4,q4,3,.99424779,.9932611,.98630333,.96993816
PE6,Peru,q4,q4,4,.98503655,.99162674,.98110336,.94981688
PE6,Peru,q4,q4,5,.97931415,.98985231,.97321928,.93614769
PE6,Peru,q4,q4,6,.97148335,.98805183,.96072572,.8697083
PE6,Peru,q4,q4,7,.95237774,.96810514,.91560948,.82696348
PE6,Peru,q4,q4,8,.92509639,.95938456,.89861906,.79547739
PE6,Peru,q4,q4,9,.83867055,.93807113,.85976195,.75934672
PE6,Peru,q4,q4,10,.67809892,.90909123,.80954224,.70323813
PE6,Peru,q4,q4,11,.49325481,.88237119,.79156911,.68506849
PE6,Peru,q4,q4,12,.12593834,.44959921,.38874787,.30768609
PE6,Peru,q4,q4,13,.04510539,.37137797,.35944295,.2830449
PE6,Peru,q4,q4,14,.011834123,.28997073,.32330272,.24906524
PE6,Peru,q4,q4,15,.00064149796,.11781527,.15472536,.1137272
PE6,Peru,q4,q4,16,,.081866249,.13366939,.10724264
PE6,Peru,q4,q4,17,,.0028491889,.0047042803,.0071790023
PE6,Peru,q5,q5,0,1,1,1,1
PE6,Peru,q5,q5,1,1,.99701983,.99609876,.99660033
PE6,Peru,q5,q5,2,1,.99599832,.99584746,.99465126
PE6,Peru,q5,q5,3,.99329877,.99576366,.99486923,.99171615
PE6,Peru,q5,q5,4,.99132901,.99566525,.99051952,.9866538
PE6,Peru,q5,q5,5,.98827851,.99163646,.99026453,.98181349
PE6,Peru,q5,q5,6,.98551112,.99160236,.9875266,.96548724
PE6,Peru,q5,q5,7,.97893238,.98234981,.97876048,.96126413
PE6,Peru,q5,q5,8,.97268903,.98124605,.97808099,.95451856
PE6,Peru,q5,q5,9,.93143928,.97692412,.96910149,.94281429
PE6,Peru,q5,q5,10,.76990974,.96695942,.95719546,.91879535
PE6,Peru,q5,q5,11,.56614465,.96011204,.95079273,.90985978
PE6,Peru,q5,q5,12,.1999377,.71027839,.69503427,.63770223
PE6,Peru,q5,q5,13,.075866066,.6246258,.66110408,.60755646
PE6,Peru,q5,q5,14,.014159877,.50574404,.59293693,.53429353
PE6,Peru,q5,q5,15,.0021099611,.29138872,.37311801,.31327042
PE6,Peru,q5,q5,16,,.20879903,.35696673,.2999014
PE6,Peru,q5,q5,17,,.016044365,.025367936,.014963515
PE6,Peru,rural,rural,0,1,1,1,1
PE6,Peru,rural,rural,1,.98985481,.98182315,.94522148,.90033937
PE6,Peru,rural,rural,2,.98620063,.97056091,.91454768,.84559727
PE6,Peru,rural,rural,3,.97608924,.94982678,.86845648,.77122808
PE6,Peru,rural,rural,4,.96377212,.9141382,.78703392,.67086089
PE6,Peru,rural,rural,5,.94261086,.87584639,.72571921,.60719186
PE6,Peru,rural,rural,6,.90601605,.83062154,.66709858,.43226236
PE6,Peru,rural,rural,7,.77687317,.63425738,.42977443,.31708661
PE6,Peru,rural,rural,8,.69434083,.60238987,.40473068,.28998223
PE6,Peru,rural,rural,9,.55077553,.54782534,.36117285,.2541846
PE6,Peru,rural,rural,10,.37470976,.48380545,.31095374,.21125929
PE6,Peru,rural,rural,11,.19830492,.44326121,.28263056,.19536662
PE6,Peru,rural,rural,12,.023513889,.13332689,.081450731,.070999369
PE6,Peru,rural,rural,13,.0084744338,.10776518,.075749308,.067016967
PE6,Peru,rural,rural,14,.002034453,.086825162,.068024144,.057758871
PE6,Peru,rural,rural,15,,.030148903,.034080729,.036780737
PE6,Peru,rural,rural,16,,.022556217,.031650279,.035464745
PE6,Peru,rural,rural,17,,.00032417566,,.00045841071
PE6,Peru,urban,urban,0,1,1,1,1
PE6,Peru,urban,urban,1,.99401069,.99527901,.99068803,.98137873
PE6,Peru,urban,urban,2,.99269557,.99279761,.98397845,.96917397
PE6,Peru,urban,urban,3,.98835403,.98920876,.97491235,.94868863
PE6,Peru,urban,urban,4,.98203558,.98223782,.95576555,.91974407
PE6,Peru,urban,urban,5,.97521943,.97545654,.94255978,.89893407
PE6,Peru,urban,urban,6,.96433586,.96729171,.9241001,.82192916
PE6,Peru,urban,urban,7,.92843127,.92507017,.85698986,.77615499
PE6,Peru,urban,urban,8,.89100021,.90887457,.83561575,.75205743
PE6,Peru,urban,urban,9,.80357319,.88180745,.79726112,.71652365
PE6,Peru,urban,urban,10,.64082527,.84200221,.74890131,.66450548
PE6,Peru,urban,urban,11,.45194954,.81602979,.72633469,.64554071
PE6,Peru,urban,urban,12,.11988124,.44603872,.39031729,.3432048
PE6,Peru,urban,urban,13,.042923544,.37734684,.36341983,.32068431
PE6,Peru,urban,urban,14,.0092699081,.29671216,.32389072,.28381452
PE6,Peru,urban,urban,15,.00074577314,.14050546,.17675453,.15372528
PE6,Peru,urban,urban,16,,.099758349,.16389769,.1461488
PE6,Peru,urban,urban,17,,.006273611,.0092214625,.0074539427
PH6,Philippines,all,all,0,1,1,1,1
PH6,Philippines,all,all,1,.98862702,.98842788,.98705626,.97741079
PH6,Philippines,all,all,2,.98261315,.98143643,.97729146,.9616186
PH6,Philippines,all,all,3,.97064137,.97005236,.96192479,.94127613
PH6,Philippines,all,all,4,.9523648,.95374268,.94117135,.91251314
PH6,Philippines,all,all,5,.92804265,.93469805,.91507006,.87806803
PH6,Philippines,all,all,6,.89832383,.91068053,.88009292,.84066319
PH6,Philippines,all,all,7,.82211053,.83749318,.78561044,.68815273
PH6,Philippines,all,all,8,.75277293,.8051936,.75403738,.65702152
PH6,Philippines,all,all,9,.62399793,.75386018,.70022017,.60170287
PH6,Philippines,all,all,10,.4365159,.70505649,.65955877,.56508178
PH6,Philippines,all,all,11,.1734055,.40231663,.35619989,.29600731
PH6,Philippines,all,all,12,.08837036,.34089571,.31519851,.26379758
PH6,Philippines,all,all,13,.028532341,.22795263,.21673775,.17672011
PH6,Philippines,all,all,14,.0054614181,.18250069,.18634433,.15509512
PH6,Philippines,all,all,15,.0040936754,.17807943,.18450296,.15354031
PH6,Philippines,all,all,16,.0039159362,.17713669,.18436289,.15306976
PH6,Philippines,all,all,17,,.001096482,.0033664624,.005594945
PH6,Philippines,female,female,0,1,1,1,1
PH6,Philippines,female,female,1,.99113971,.99063969,.98499459,.97712123
