survey,country,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5,pct30_39,pct30_39_male,pct30_39_female,pct30_39_urban,pct30_39_rural,pct30_39_q1,pct30_39_q2,pct30_39_q3,pct30_39_q4,pct30_39_q5,pct40_49,pct40_49_male,pct40_49_female,pct40_49_urban,pct40_49_rural,pct40_49_q1,pct40_49_q2,pct40_49_q3,pct40_49_q4,pct40_49_q5
AM7,Armenia,21,,,,,,,,,,,,,,,,,,,,,.0013415555,,.0018779978,.0017487296,,,,,,.0043111173,.00032967125,,.00062053528,,.00078092172,,.0015438617,,,
AM7,Armenia,22,,,,,,,,,,,,,,,,,,,,,.00064007152,.00077011669,,.00060689531,,,,,,.0014963549,,,,,,,,,,
AM7,Armenia,24,,,,,,,,,,,,,,,,,,,,,.00026716737,,.0005179813,,.00069278548,,.0013710648,,,,,,,,,,,,,
AO7,Angola,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AO7,Angola,1,.91438067,.94202548,.88873613,.96432865,.78768253,.73203456,.84815985,.9444555,.97393924,.99112302,.85393929,.91705751,.80544406,.92611986,.67212999,.61875302,.70219767,.88206297,.9492836,.98175937,.77718908,.8703028,.70151538,.8877809,.52941638,.43773744,.59422588,.80153203,.9273681,.9842658,.78688657,.88827002,.68764913,.88307089,.60618693,.56466085,.65357691,.82949936,.89849341,.95725268
AO7,Angola,2,.90333247,.93210423,.87664258,.96021223,.75905132,.69880193,.82715136,.93769062,.97069633,.98959881,.84112179,.91107625,.7873742,.92038226,.64147973,.57556617,.68169403,.87260854,.94452965,.98133659,.75835949,.85803694,.67735136,.87889177,.48831582,.38693529,.55669653,.79386908,.91918945,.98164552,.75913453,.87148023,.64916694,.8704502,.55000806,.49613938,.6099683,.82069951,.88525277,.95091039
AO7,Angola,3,.87212795,.9000293,.84624541,.94992924,.67477727,.60277098,.75781178,.92595428,.96275812,.98629439,.81127334,.89501023,.74693626,.90497071,.5752672,.50685066,.61886513,.84614807,.92921877,.98014617,.7150197,.8322674,.61973226,.85409099,.40344083,.29479972,.47532496,.74770176,.90319568,.97686118,.70920098,.84384894,.57740313,.83820277,.46684793,.40913394,.52404946,.78329229,.84745377,.94162273
AO7,Angola,4,.81649935,.84304589,.79187369,.92117071,.55099005,.46091869,.66320741,.86975384,.93703812,.9799583,.7666111,.86318141,.69241375,.88021576,.48046243,.41024446,.528175,.80237216,.90696108,.97539586,.65486175,.78746688,.54709339,.80480105,.31893408,.20590068,.39144677,.67154837,.85639209,.95458549,.62985665,.78251791,.48042676,.76676244,.37265426,.29940185,.42254508,.69413412,.76527762,.91535264
AO7,Angola,5,.74298537,.7770977,.71134126,.87093312,.41843325,.32023871,.51136929,.78754765,.90277487,.96431732,.70502341,.80965185,.6246348,.83602548,.37505391,.30055207,.41830304,.72542048,.86972332,.96454012,.57513142,.71649539,.4602448,.73408359,.21901089,.12327767,.27575317,.55251163,.77299076,.93843633,.52089781,.70039368,.34520128,.66999924,.24078372,.17116471,.27999461,.55835462,.6595068,.86620182
AO7,Angola,6,.64786798,.69215691,.60678369,.78450871,.30126527,.21458891,.35126951,.66882932,.81749994,.92066675,.64374077,.75409079,.55895609,.78628045,.28471014,.22075139,.31780967,.63860279,.82493711,.94642371,.50787449,.64862639,.39348528,.66618097,.15320054,.077980779,.19673656,.45589828,.68763697,.90501159,.45054427,.62445694,.28031284,.59233546,.18416384,.11833166,.21365516,.46610263,.56407994,.81478715
AO7,Angola,7,.50978041,.5481739,.47416499,.64423543,.16872191,.10650729,.20764017,.46239942,.66368347,.82784206,.57180929,.68059403,.48822728,.7165274,.20729159,.14363113,.2279081,.53529948,.7486195,.91914785,.44519702,.58863884,.32862169,.59409899,.11159318,.047684807,.13275535,.36041752,.59896433,.87136006,.3805379,.53297979,.23132269,.5142709,.1292962,.078251019,.13817456,.35719752,.46392736,.77716327
AO7,Angola,8,.37091902,.40118074,.34284687,.47778153,.099851534,.056307983,.10498517,.28844303,.45970225,.69467509,.49747473,.60499805,.41486192,.63454223,.15222752,.096131258,.16265382,.41008997,.64565361,.89056128,.38889432,.52472728,.27850276,.52471793,.084591605,.028514542,.096993841,.2787925,.5140633,.82120007,.32904088,.46739301,.19361722,.45518571,.092055045,.056924786,.087648675,.28025755,.40424636,.72443712
AO7,Angola,9,.23980644,.25699461,.22386186,.31608626,.046314996,.022800189,.046713695,.12856345,.28374842,.52078849,.42016459,.51527953,.34708545,.54388428,.10853793,.061633334,.10475527,.29514834,.53901726,.83278728,.32221082,.43303338,.23214523,.43939075,.059677918,.021189461,.061559837,.21520108,.38594741,.74286604,.25669488,.36359593,.15205655,.35737658,.067546152,.034870304,.056954283,.21477196,.27899629,.61577982
AO7,Angola,10,.1365498,.1512343,.12292771,.18381299,.016661901,.0083670346,.014704864,.053064704,.1557554,.32499975,.33237246,.40734687,.27476782,.43673101,.069512963,.041796613,.053182758,.19999771,.3999331,.73405534,.26603568,.36315644,.18710554,.36648116,.04099502,.013920873,.040307499,.15146415,.29169077,.66809976,.20869185,.29809251,.12118343,.29436439,.047740519,.018152365,.041699208,.13625297,.22282974,.54448175
AO7,Angola,11,.069024637,.078324288,.060397755,.093028583,.0081360899,.0024076563,.0044073118,.021847688,.068120524,.1797327,.26465544,.32115644,.22124441,.35222098,.044094402,.021871788,.030351182,.12332693,.29043189,.65356147,.22591025,.30887663,.15848343,.31359568,.029457567,.0065943496,.02480098,.10928205,.22835773,.61014891,.181536,.25659102,.10806956,.25959688,.034884565,.012009148,.028665394,.092421256,.18370026,.51049668
AO7,Angola,12,.034333132,.041484918,.02769869,.047086123,.0019837362,.00090376812,,.011614807,.03324873,.090882927,.21381624,.26170254,.1770241,.28722957,.028901976,.013248032,.018671699,.080889143,.21396466,.56836516,.20761766,.28339049,.14603701,.28956312,.024024932,.0043416694,.021286726,.087252691,.20211883,.58050716,.16406931,.23247549,.097111024,.2350623,.030696224,.010946407,.022135234,.076569334,.16243841,.4723658
AO7,Angola,13,.0055881203,.0075508775,.0037672322,.0074897003,.00076439849,,,.0018060276,.0030866051,.016954498,.084317863,.098153062,.07368803,.11553486,.0056882063,,.0025265489,.017537231,.052841149,.27046555,.094296172,.12308166,.070902266,.13527055,.0024961554,,.0017242474,.020016318,.051385086,.32152492,.07593096,.10724285,.045281757,.11088692,.010259969,,.0051104138,.02348974,.046903972,.25956622
AO7,Angola,14,.0014225114,.00083515962,.0019672082,.001983209,,,,,,.0053106113,.050772179,.055398583,.047217704,.070330322,.0015089924,,,.0063947164,.024529822,.1738524,.070839278,.091321677,.054193314,.10168529,.0017311337,,.00096021645,.012828389,.01958074,.25989604,.062128067,.085907288,.038852088,.091531977,,,,.018443793,.026600584,.22532257
AO7,Angola,15,,,,,,,,,,,.032179967,.036334746,.028987855,.044806127,.0003771492,,,.0047273715,.012229321,.11263176,.05702569,.074046865,.043192681,.081773229,.0015807332,,.00072971394,.0094613377,.015829498,.20990708,.050901037,.070856862,.031367533,.074328937,.0068876334,,,.016165866,.025758114,.18034303
AO7,Angola,16,,,,,,,,,,,.017989311,.021515351,.015280279,.025061661,,,,.002402521,.0070948065,.06292592,.044531114,.059473947,.032387175,.063743748,.0014866957,,.0004701486,.0083534038,.011815044,.16365619,.040644582,.058577962,.023090709,.059260733,.0056709223,,,.013594712,.01688353,.14644192
AO7,Angola,17,,,,,,,,,,,.0095315753,.011379393,.0081119658,.013246099,,,,.0014885917,.0061314618,.031028578,.024206897,.035266455,.015218913,.034585886,,,,.0026052666,.0065214615,.090665251,.028130235,.041366931,.015173632,.041675899,,,,.0091205426,.0070574395,.10521273
AO7,Angola,18,,,,,,,,,,,.0027204896,.0018061768,.0034230945,.0037309278,,,,.00027811973,.0016722038,.0090455115,.0078772651,.010334291,.005880577,.010967627,.0009536217,,,.00087768224,.0017156276,.029827133,.014113114,.024302691,.0041391305,.020197632,.0026824062,,.0010471239,,.0024913405,.051817864
AO7,Angola,19,,,,,,,,,,,.001557644,.0015134282,.0015917312,.0021064179,.00017550141,,,,.00016719229,.0060204491,.0037853711,.005390753,.0024808159,.0054749879,,,,,,.015116004,.0097906608,.018127708,,.01421996,,,,,,.03617499
AO7,Angola,20,,,,,,,,,,,.0014575876,,.0014820334,.0020363196,,,,,,.0057746833,.0036827193,.005265885,.0023962192,.0053265179,,,,,.00031800082,.014698713,.0081442064,.014799193,.001629994,.011697118,.0014695796,,,.0065480866,,.02922979
AO7,Angola,21,,,,,,,,,,,.001361299,,.0013117638,.0019018033,,,,,,.0053932131,.0029257652,.0044367923,.0016978924,.0042317021,,,,,,.011796247,.005064379,.0094767595,.0007453037,.0077601764,,,.00041844361,,,.019674163
AO7,Angola,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0046102596,.0093201818,,.0070643346,,,,,,.018085275
AO7,Angola,23,,,,,,,,,,,.001145944,,.00093094615,.0016009497,,,,,,.0045400336,.0019375372,.0026963556,,.002802385,,,,,,.0077789808,,,,,,,,,,
AO7,Angola,24,,,,,,,,,,,.0008900672,.0014259203,.00047847268,.0012434867,,,,,,.0035263174,.0015933856,.001928738,.0013209863,.0023046234,,,,,.00011397019,.0063799629,.0032741269,.0066190222,,.0050169947,,,,.0018589093,,.012449099
BD6,Bangladesh,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BD6,Bangladesh,1,.94763345,.93042868,.96074796,.95593172,.94440651,.89653963,.92439759,.96549523,.96660244,.97664171,.88192421,.87946188,.88368815,.90937817,.86998224,.70804298,.86255097,.90699941,.92976701,.95905274,.71416146,.74907362,.68257731,.80652595,.67486739,.41964591,.60268742,.75135475,.82018161,.92371768,.57198101,.62797982,.51643354,.69269055,.51960045,.25282991,.43024853,.57975489,.67144108,.85121381
BD6,Bangladesh,2,.9380762,.91892052,.95267779,.94666266,.93473721,.87542611,.91998291,.95769113,.95427597,.97304451,.86948729,.86355144,.87373972,.89830279,.85695308,.68719906,.84421813,.89429408,.92040771,.95486641,.69212097,.72807002,.65959877,.79152101,.6498338,.38023925,.57341206,.73403287,.79787141,.91831928,.5422805,.61026514,.47484386,.66950345,.48707354,.21656741,.3982442,.53817326,.64180005,.83887315
BD6,Bangladesh,3,.91493475,.88928372,.93448752,.92696148,.91025794,.81772369,.89786118,.94332319,.94072789,.95932025,.83520043,.82297033,.84396213,.87443167,.81813562,.60650361,.80393529,.86842602,.89751089,.9416638,.64480335,.68289334,.61034423,.75682729,.59714562,.31034577,.50464278,.68696529,.75860608,.89997905,.49597579,.5729872,.41958514,.63445961,.4358823,.17268156,.3448689,.48448092,.57647318,.81950301
BD6,Bangladesh,4,.87953383,.83856726,.91076106,.88720787,.87654954,.76178455,.8485316,.91442782,.91150409,.94264024,.79670894,.78289127,.80660796,.84707695,.77479982,.52710634,.74579865,.8349607,.8788538,.92596626,.59988201,.63969535,.56386387,.72252828,.54770535,.25027242,.44132742,.63789916,.72220039,.87860608,.45796421,.54465955,.37196767,.61074871,.3916651,.13914897,.29507244,.42938066,.53809321,.80321974
BD6,Bangladesh,5,.81414795,.77345282,.84516829,.82425696,.81021684,.65044987,.75878441,.86418003,.86594272,.90493345,.73127073,.71495956,.74295604,.79221499,.70476109,.42474186,.65609938,.76314527,.82933694,.89762151,.53485119,.57969171,.49428493,.66700768,.47862861,.1859702,.35841334,.5566653,.65554267,.84265262,.40296778,.49512404,.31155431,.56591064,.33226055,.11017296,.22635436,.35487518,.48333082,.75632346
BD6,Bangladesh,6,.69770926,.65636128,.72922724,.70807844,.69367695,.45749933,.61767334,.77320307,.77482778,.82620358,.59116632,.56191564,.61212152,.66553241,.55881846,.24870855,.46588984,.60767317,.70454091,.82292825,.4201127,.46458665,.37987807,.5666545,.35777026,.1074,.21610601,.407096,.53044516,.75902903,.29970586,.39248276,.20767672,.46777651,.22677344,.057716172,.11218084,.23358449,.34730822,.66643822
BD6,Bangladesh,7,.62237173,.58528292,.65064305,.63270581,.61835307,.37640777,.53876007,.68389529,.69766331,.77686208,.5297336,.51101589,.54314309,.60855061,.49544969,.19905935,.38380823,.53017324,.64272505,.78350818,.37911332,.42686862,.33591017,.52823883,.31567168,.081083253,.17779326,.35339487,.47890911,.72362739,.27850354,.3719925,.18576808,.44657683,.20556998,.047873311,.092409752,.21272676,.3130376,.64605409
BD6,Bangladesh,8,.51745719,.49362484,.53562361,.54250449,.50771713,.25462469,.43624377,.5557583,.60665303,.69454896,.4627794,.4562768,.46743789,.54535246,.42686164,.14770794,.30704233,.44656584,.57141328,.73134357,.33026394,.38356,.2820482,.47384378,.26918158,.055444501,.14587028,.29166985,.41034082,.66989642,.25062373,.33903599,.16292407,.4123092,.18046209,.035691507,.077810116,.17970909,.27677521,.60615063
BD6,Bangladesh,9,.39175391,.38194418,.3992314,.42283365,.37966812,.16558139,.3036319,.41567874,.47865811,.56185079,.37133396,.37158298,.37115559,.45972732,.33288449,.094943605,.21838127,.34788126,.44815522,.64565217,.27166224,.3222132,.22592989,.40286914,.21584359,.03720117,.10877316,.21403129,.3365083,.5895769,.205173,.28746533,.12354396,.35051963,.14210144,.024775639,.056494627,.13630018,.2085641,.53075749
BD6,Bangladesh,10,.25286835,.25382724,.25213733,.28191128,.2415746,.092227027,.18829662,.25462908,.30945179,.39793274,.25145689,.28198937,.2295834,.35274404,.20739886,.050287925,.1177295,.19977649,.29291117,.51268119,.18548474,.22802059,.14700349,.31719521,.12945189,.017206155,.048031751,.10911566,.21206219,.47748151,.15320547,.22239412,.084574476,.28223687,.097213693,.011539428,.035420317,.087646857,.13251872,.43979409
BD6,Bangladesh,11,.065090716,.061762281,.067627721,.090211213,.05532223,.015892353,.034438506,.059263837,.070480563,.14069916,.16038197,.19016577,.13904485,.24326582,.12432904,.027595455,.060212389,.10731679,.18350382,.3627072,.10792963,.14739779,.072223641,.21631567,.061819557,,.02171061,.042439952,.094304897,.32849705,.092338942,.1395229,.045535274,.18878636,.050486613,,,.037801486,.072115913,.29338312
BD6,Bangladesh,12,.057998762,.058387425,.057702348,.08305531,.048255142,.014169322,.03244742,.050093416,.062648043,.12666367,.15719825,.18573633,.13675359,.23903392,.12160127,.026657311,.058747943,.10224327,.18176551,.35671946,.10682167,.1456611,.071684472,.21489769,.060843486,.0074818307,.020265151,.041751478,.093361452,.32626179,.091284223,.13857873,.044370897,.18784155,.049384207,.0040893592,.013911852,.03719537,.071487397,.28984231
BD6,Bangladesh,13,.0013015793,.001590551,.0010811522,,.00091074756,,.00062031904,,,.0033169936,.051240746,.062168796,.043411918,.097199336,.031249596,.0074967863,,.025239423,.042431239,.14624467,.064059153,.090047546,,.13690071,,,,,,.20923446,.053481955,,.025483934,.11744686,,,,,,.17875935
BD6,Bangladesh,14,.0011701301,.0014218434,.00097810396,.0023063875,,,,,,.003019098,.049551174,.059901841,.042135976,.095170297,.029707681,.0070141759,.011627635,.023580128,.041210696,.14182921,.064021498,.089968257,.040547978,.13677451,.033070572,.0046194629,.0099791577,.016172869,.050888915,.20906974,.053446464,.08170744,.025413241,.1173296,.025725046,,.0070614438,.016370466,.038458209,.17860435
BD6,Bangladesh,15,.0007240136,.00070447847,.00073875044,.00071303261,.0007281829,.00077932834,.00026131148,.0018193584,,,.03515023,.045494307,.02773976,.070687637,.019692091,.002905922,.006918381,.011487684,.030539544,.10646474,.044305488,.063281156,.027138552,.093939707,.023189863,.0026378098,.0076662996,.0085637383,.034661341,.14718658,.035533231,.055121817,.016102485,.080813512,.015884304,.0019275965,.0044771587,.0078650136,.02218651,.12394835
BD6,Bangladesh,16,.00047478228,.00026991012,.00063079508,.00052334706,.00045579654,,,.001533191,,.0007463966,.02042572,.026527453,.016054466,.04335751,.010450783,.00086248427,.0032303394,.0032514313,.016661098,.067094274,.029252861,.04194954,.01776637,.065854676,.013681534,.00038796561,.0047103595,.0050390111,.018972954,.10259144,.023920612,.040165834,.0078062834,.056825653,.0096417833,,.0014489694,.0060358513,.012346696,.087384045
BD6,Bangladesh,17,,,,,,,,,,,.0054761409,.0080137486,.0036582311,.012554103,.0023973135,,.00018147541,.0004965234,.0055732965,.017972413,.0094460305,.013431165,.0058406657,.019603943,.0051245778,,.0010287393,.0026563134,.0046283724,.03412601,.0080003822,.013294288,.002749094,.020727152,.0024776845,,,.001325722,.0023589847,.031765062
BD6,Bangladesh,18,,,,,,,,,,,.00060923502,.001279092,.00012938306,.0010772583,.00040560335,,,,.0021081283,.00063892902,.00081975671,.0016504604,.000068130023,.0003994538,.00099853333,,,.00078631134,.0002151973,.0027422551,.00024098622,.00048388378,,.0007962322,,,,,,.0010523744
BF6,Burkina Faso,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BF6,Burkina Faso,1,.47907946,.52628708,.43006226,.76475817,.36376888,.2364803,.31128171,.39823082,.53656811,.76728708,.36037177,.46426976,.28666404,.70758319,.1969423,.11522282,.1619266,.19529629,.31723547,.73277515,.25412226,.35051146,.17671153,.60145277,.1226482,.053798012,.088522904,.12307525,.21031901,.63998657,.16302229,.2100177,.11808666,.4617345,.074365146,.028849402,.049318422,.077236049,.1208918,.51857251
BF6,Burkina Faso,2,.46631292,.51580143,.41492736,.75169903,.35112041,.226969,.29562661,.38351658,.52437478,.75528902,.35037732,.45313579,.27747804,.70054942,.18555431,.11004988,.15154789,.18167488,.30356511,.72543639,.24682838,.33970463,.17223893,.59224492,.11607882,.049519073,.081384204,.11265199,.19964059,.63542867,.15714732,.2030293,.11327628,.45052928,.070072167,.027328199,.045765955,.07119713,.11159676,.5095309
BF6,Burkina Faso,3,.44389141,.49234307,.39358237,.73498011,.32639712,.20010713,.27359051,.35824394,.49605712,.74202311,.32901368,.4288964,.25815454,.67465889,.16632144,.094518103,.13269617,.15894891,.28410327,.69933283,.22947474,.31546155,.16041824,.56651121,.10189728,.041641712,.066064641,.096728593,.17946452,.61136979,.1444799,.18487036,.10585972,.43075737,.059513364,.020663276,.038114425,.054624859,.097997472,.49061552
BF6,Burkina Faso,4,.41219208,.45364392,.36915118,.70245683,.29503036,.17757781,.24497615,.32500446,.45725614,.70864058,.301397,.39456007,.23530494,.63750809,.14319238,.074925728,.11127899,.13145338,.25159422,.667225,.20982587,.28830475,.14679903,.53006279,.088607498,.032900505,.05574391,.083425201,.15750964,.57472897,.13099557,.16734844,.096236005,.40243271,.050433606,.01409204,.026139349,.045929372,.086380139,.46287248
BF6,Burkina Faso,5,.38124847,.41171977,.34960908,.67023206,.26460388,.15770954,.21698102,.28485835,.42112628,.67888486,.27768266,.36339623,.21687543,.59952861,.12619255,.061469845,.095554158,.11458931,.22501935,.6312511,.19289847,.26719201,.13323291,.49496698,.078557335,.026127091,.050972018,.069633797,.13408817,.54479218,.12004385,.15262334,.088892274,.3757402,.044153716,.011654557,.021723762,.034964811,.077508464,.43547675
BF6,Burkina Faso,6,.30437106,.33331957,.27431279,.57979137,.19320109,.094549075,.14932153,.20561375,.3337115,.59635293,.22552055,.30455464,.16945194,.52448601,.084800079,.038123269,.059707213,.072959714,.15993938,.55716199,.14888363,.2090662,.10055064,.406762,.051269647,.010611608,.028679844,.036842693,.078392006,.46660468,.093563691,.12322038,.065206803,.31585544,.02758796,.0075181969,.012614348,.01296056,.047723539,.36964613
BF6,Burkina Faso,7,.22506946,.24614428,.20318674,.47273266,.12510332,.055100843,.095076904,.13416143,.22090812,.49343428,.17827226,.24134961,.1335237,.43478724,.057532854,.021654978,.036096424,.045263465,.10481513,.47349927,.11391857,.15919936,.077553287,.33109877,.031709958,.0035742254,.014828301,.017450349,.041061722,.38788924,.070238456,.092888825,.048580784,.26409239,.012703,.0031801322,.0013024959,.0052305232,.015044425,.31086755
BF6,Burkina Faso,8,.1608417,.1791712,.14180949,.37587169,.074047528,.031844564,.049374592,.079027846,.14664498,.39068553,.15968212,.22062436,.11644826,.40047327,.046343781,.015961118,.026995787,.034273297,.087779574,.43706164,.10535917,.14887182,.070413888,.30830067,.028540274,,.013893226,.011563728,.032384459,.36646423,.064852603,.086113185,.044523809,.24694036,.010809315,,,.0045352196,.012769883,.28981695
BF6,Burkina Faso,9,.097483918,.11333324,.081026964,.24899936,.03632658,.015534959,.017868012,.038816534,.079813056,.26077262,.13830808,.19310249,.099435635,.35562041,.036021031,.012578661,.02100309,.026719712,.065419175,.38953015,.094414517,.13787127,.059514139,.27859089,.02469874,.0030050485,.010692178,.0077360463,.024945494,.33456263,.060708936,.081564665,.040767249,.23082355,.01021925,,,.0027914117,.010870523,.27345029
BF6,Burkina Faso,10,.039349969,.049571551,.028736483,.10672784,.012153685,.0024449513,.0062877848,.014322871,.023475375,.11596905,.094099835,.13867353,.062478207,.25105253,.020223545,.0049439245,.0078885891,.012679106,.032968365,.28181976,.072494701,.11139737,.041251741,.21904898,.017019901,,.0018074811,.0034256508,.013325938,.2682887,.045928162,.066054352,.026684031,.17312989,.0081749083,.0025801454,,,.0062784292,.20928724
BF6,Burkina Faso,11,.020504486,.023849998,.017030641,.062047355,.003736167,,,.0055509149,.0074102292,.06737975,.072832152,.11052923,.04608896,.19939351,.0132608,.0022371106,.0050789923,.008579338,.020392921,.22369578,.05242091,.082279235,.028441517,.16337374,.010422225,,,.0019874584,.0044449563,.19904421,.034142885,.051789865,.0172693,.13621606,.0038477241,,,,,.16159837
BF6,Burkina Faso,12,.0086414143,.011620733,.0055477987,.026554996,.0014107547,,.00037551951,.0031188058,.0020726863,.027986668,.057771754,.088716194,.035819039,.16264674,.0084079849,.00089901773,.0031242606,.0064246813,.011932148,.18147022,.046239857,.07413353,.023838283,.14498381,.0088625588,.0019022354,,.0011723537,.0025953136,.17687815,.029974958,.044473108,.016112186,.12066489,.0030583164,,,,,.14178956
BF6,Burkina Faso,13,.0022538914,.0027289155,.0017605673,.0066487081,.00047990869,.0013024647,,.00032383137,.00058602623,.0070464159,.033196706,.052450296,.019537756,.098874785,.0022825839,.00046979249,.00045136537,.0019422451,.0024524899,.10915111,.031557631,.049942318,.01679278,.10487287,.0038057871,,,,.00092541066,.12282531,.021736966,.032392807,.011548095,.08931943,.0016785641,,,.00074340997,,.10263705
BF6,Burkina Faso,14,.00056237518,.00068719231,.0004326824,.0015382302,.00016841269,.00069221406,,,,.0016838391,.020321254,.035054479,.0098691545,.061873194,.00076309766,,,,.0013696559,.067449473,.020197527,.031264544,.011309536,.070144236,.0012913061,,,,,.079076305,.016638692,.02424928,.0093615977,.071567304,,,,,,.079078101
BF6,Burkina Faso,15,,,,,,,,,,,.013313774,.022837263,.0065575843,.040478144,.00052772363,,,.00081226701,.00055174425,.044242896,.017245017,.02568699,.010465213,.060627203,.00082364486,,,,,.067516789,.015427769,.023788759,.0074331621,.066276416,.0003359199,,,,,.073322974
BF6,Burkina Faso,16,,,,,,,,,,,.0067267162,.011973086,.0030048154,.020504538,.00024159916,,,,.00018229274,.022578115,.011784073,.018101323,.0067106467,.041648827,.00047941343,,,,,.046136387,.012473778,.020647805,.0046579391,.054501496,,,,,,.059283603
BF6,Burkina Faso,17,,,,,,,,,,,.0042979391,.007586,.0019653074,.013129717,.00014088226,,,,,.014467661,.009315352,.014253172,.0053497544,.033265844,.0002494012,,,,,.036470979,.010223537,.016594907,.0041313432,.044669516,,,,,,.048588935
BF6,Burkina Faso,18,,,,,,,,,,,.0018906241,.0029111321,.0011666482,.0059073456,,,,.00015610301,,.0063090543,.0049401531,.0090307798,.0016549402,.017702421,.00010924831,,,,,.019341428,.0047931359,.0084334146,.001312328,.020942466,,,,,,.022779992
BF6,Burkina Faso,21,,,,,,,,,,,.000099708217,.00024021516,,.00031156742,,,,,,.00033802877,,,,,,,,,,,.00026318891,.00053836254,,.0011497684,,,,,,.0012506144
BJ6,Benin,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BJ6,Benin,1,.75791746,.79500377,.71170998,.8302266,.6982277,.53902721,.65700161,.74971318,.8578704,.90858448,.53786111,.70077103,.42180628,.69721061,.38228205,.20920449,.32513142,.43752992,.64321542,.83654457,.41181776,.57608312,.27731913,.60279793,.25460038,.12281264,.21920013,.27460536,.51864511,.79238498,.40886417,.53543383,.27846199,.60163844,.25899005,.1122079,.20457737,.29999644,.51419926,.83408701
BJ6,Benin,2,.75058502,.78936481,.70226747,.82535374,.68886489,.52853811,.64333379,.74307632,.85657895,.90227497,.53043079,.6907106,.41624963,.68865103,.37595427,.19924743,.32034343,.43011093,.63412207,.83019793,.40489793,.56813866,.27123824,.59563404,.24788149,.11706997,.20940349,.26593477,.51280212,.7872808,.40230185,.52790457,.27289587,.59463775,.25276849,.10612966,.20063393,.29440394,.50401992,.82749981
BJ6,Benin,3,.73133361,.77276468,.67971259,.80961996,.66670978,.49982116,.61974066,.72369498,.83869785,.89218074,.50808382,.66834646,.39391488,.6650216,.35485935,.17588858,.30357167,.40927044,.60730523,.80751914,.3777768,.53306401,.2506294,.5696215,.21984777,.092944883,.1844365,.24356262,.4699029,.76567405,.38403758,.51021534,.25403917,.57738954,.23371431,.092821673,.18161052,.27715752,.47990531,.81022263
BJ6,Benin,4,.69629467,.74471068,.63597065,.77755845,.62921292,.46200439,.58087957,.68902862,.80350435,.86211324,.47129053,.63027304,.35803348,.63044345,.31590331,.15036982,.26673514,.36095813,.56483865,.77702075,.33710977,.48645067,.21483117,.52019584,.18639097,.073845506,.15094277,.19981316,.41207778,.72015339,.35610649,.47812998,.2303881,.54854172,.20649596,.066356406,.1588677,.25219002,.445838,.77991021
BJ6,Benin,5,.65510708,.70251292,.59604174,.74158788,.58371878,.40191615,.53734154,.65094441,.76663601,.82935023,.43202856,.58827877,.32071796,.58894962,.2788204,.11936794,.22880247,.31924787,.51589316,.74194336,.30064932,.43982884,.18669073,.47495309,.15716024,.054699976,.11935256,.16250111,.36204267,.67905068,.32609272,.44007459,.20865948,.51376754,.18018316,.058038812,.13089696,.21746635,.39311835,.75495559
BJ6,Benin,6,.60002863,.64752465,.54085088,.69295961,.52331585,.33149168,.46957359,.58695912,.71365684,.80187219,.38365555,.53340888,.27697325,.53557366,.23533197,.0966653,.18084592,.2621544,.45716769,.69352132,.24054776,.35718614,.14504565,.39393458,.11427777,.038338989,.0749688,.11642555,.26919326,.59070885,.2770741,.37499011,.17619324,.44880536,.14356007,.036713786,.094074592,.18003048,.31854525,.68572694
BJ6,Benin,7,.52340364,.5734368,.4610649,.62441748,.44001865,.25487605,.37863839,.49770185,.63442421,.75120133,.33489907,.47928113,.23204319,.48126978,.19199164,.07138218,.14231235,.22004411,.3812401,.64300942,.1805992,.27705771,.10162014,.31373939,.070996493,.019635841,.042341266,.065751016,.17350522,.50160986,.21764456,.29511562,.13782769,.37165013,.097911507,.020502806,.05694031,.11750553,.23435882,.59611762
BJ6,Benin,8,.45049983,.496968,.39260283,.56557626,.35550645,.19351481,.30006513,.40846542,.54933071,.70151001,.31173313,.4512926,.21231279,.4548772,.17197599,.060356535,.12876894,.19298258,.35126325,.61527711,.16400796,.25197646,.09198042,.29033715,.060012154,.013404551,.033560827,.054745518,.14976628,.4729118,.20260629,.2773312,.12561873,.34886014,.088899896,,.049281776,.10735172,.21570028,.56450754
