survey,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_30,pct20_30_male,pct20_30_female,pct20_30_urban,pct20_30_rural,pct20_30_q1,pct20_30_q2,pct20_30_q3,pct20_30_q4,pct20_30_q5,pct40_50,pct40_50_male,pct40_50_female,pct40_50_urban,pct40_50_rural,pct40_50_q1,pct40_50_q2,pct40_50_q3,pct40_50_q4,pct40_50_q5
NI6,9,.08678285,.10167046,.071491003,.27394173,.029504156,.0058038617,.016346524,.016639663,.049658366,.25468385,.068879656,.10928243,.04658151,.26810929,.019340353,.0048760548,.0073966347,.016371213,.024395823,.24050508,.05120701,.074222095,.025952695,.19155417,.020017577,.0041693491,.011029156,.0071902149,.020702526,.20157346
NI6,10,.031543788,.037360523,.02556926,.11541735,.0058748727,.0022892959,.0032838301,.0011420182,.014185132,.10039141,.048376329,.073435523,.034546264,.19610827,.011642157,,.0029215976,.007192194,.015503162,.17538092,.038712781,.058787405,.016685009,.15144315,.013660641,,,.0049091075,.014863317,.1595643
NI6,11,.013812622,.016502753,.011049647,.053495914,.0016678481,,,,.0051407251,.046623547,.035244823,.053298134,.025281282,.14637847,.0076109711,.003433788,.0018125424,.004701498,.0080399038,.13055743,.030132402,.046834536,.011805243,.12255338,.0095936265,,.0049506067,,.0080941534,.12993251
NI6,12,.0049300538,.005391195,.0044566304,.019553678,.00045462415,,,,.0017649323,.01669134,.02640759,.040144287,.018826375,.11242957,.0050178627,,,.0031048437,.0030260652,.10069332,.027291846,.042483129,.010622536,.11408047,.0080047539,.00014168325,,,.007186777,.12074432
NI6,13,.00097732409,.001237648,.00071017409,.0041709361,,,,,,.0035603063,.015864752,.026068203,.010233525,.070241831,.0023436688,,,.00083208596,.00092143181,.060909655,.023421682,.036757622,.0087882308,.10267054,.0058101541,,,,.0040620668,.10549382
NI6,14,,,,,,,,,,,.0099865133,.017632639,.0057666679,.04554078,.0011458064,,.0013892949,,,.037849441,.018362934,.02870105,.0070189727,.085224696,.0035041936,,,,,.082862653
NI6,15,,,,,,,,,,,.0076409243,.013179194,.0045843991,.035103232,.00081231928,,,,,.028809879,.016395137,.025684621,.006201833,.079656348,.0023365479,,,,.0027036481,.073568828
NI6,16,,,,,,,,,,,.0056162863,.010113818,.0031341426,.025396753,.00069780415,,.00057898095,,,.02048159,.012537983,.019974474,.0043779602,.060921378,.0017856989,,.0014150278,,.0016177123,.056359783
NI6,17,.00044389477,.00032658875,.00056463463,.0018945207,,,,,,.0016171099,.0030542985,.0052831033,.0018242585,.013062503,,,,,.00037480469,.010378018,.006495472,.010036377,.0026100536,.03572404,,,,,,.03067792
NI6,18,,,,,,,,,,,.0018658185,.0037910584,.00080331549,.0070943781,,,,,,.0058113518,.0038025426,.0064156419,.0009352013,.020913377,,,,,,.017959321
NI6,19,,,,,,,,,,,.0012491775,.0027237905,.00043537433,.0039978251,.00056573225,.0025832094,,,,.0032748177,.0021514287,.0035488745,,.011832527,,,,,,.010161175
NI6,20,,,,,,,,,,,.0004199656,.00063133909,.00030334087,.0021089634,,,,,,.001727561,.0012823005,.0018876817,.00061801722,.0070524663,,,,,,.0060563176
NI6,21,,,,,,,,,,,,,,,,,,,,,.00037255793,.0007121042,,.0020490342,,,,,,.0017596401
NM6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NM6,1,.97394651,.96807057,.97976738,.98839772,.96322668,.95382392,.95335901,.97814691,.98758131,,.93810248,.91738087,.95697957,.96414739,.89814979,.86250466,.87891406,.93887228,.97109497,,.8784048,.85441357,.89944535,.91888201,.82373643,.73275185,.82163882,.86659598,.90187526,.97592604
NM6,2,.96950489,.96286678,.97608083,.98502713,.95799065,.94327188,.94826037,.97467202,,.99710602,.93369699,.91177779,.95366514,.96280193,.88905013,.85077345,.87135577,.93352741,.96963102,,.86545587,.83970642,.8880384,.91233355,.8021431,.69350946,.8006978,.85284418,.89791453,.97512245
NM6,3,.9597525,.94954515,.96986425,.97966874,.94497883,.92163849,.92976648,.96918201,.98433882,,.92569196,.902861,.94649071,.95998311,.87308955,.82951897,.85903072,.92321312,.96638048,.99283177,.84027815,.81369889,.86358827,.89983439,.75984156,.63695061,.75632435,.82303214,.88325918,.97230875
NM6,4,.94612718,.93597257,.95618659,.9749822,.92472267,.89854711,.9015696,.96054012,.9761824,.99439317,.91216713,.88329023,.93847358,.95189536,.85122424,.80383795,.83587378,.90427458,.96154487,.9895556,.80777812,.78066254,.83155876,.88195229,.70759892,.56858319,.69029176,.7933169,.86134845,.96765703
NM6,5,.90946335,.89023966,.92850685,.95599157,.8749491,.83588463,.84431225,.92580974,.95254922,.98923784,.89653778,.8619144,.92807919,.94422156,.82339102,.76184851,.81541967,.88661176,.95190305,.98822224,.76651281,.73782313,.79167396,.8572095,.64401841,.48173043,.62753332,.74300563,.83108598,.95983082
NM6,6,.8466953,.8093009,.88373923,.92376584,.78952503,.71970552,.75921661,.86470205,.91530007,.97485286,.86726558,.82504392,.905729,.9265486,.77632564,.70018989,.77012628,.85353249,.93499207,.98047841,.71661818,.6959582,.73473728,.82206565,.57420152,.39824611,.55079412,.68011564,.78571486,.94727975
NM6,7,.76166052,.69665414,.82605761,.86878669,.68219519,.59124035,.64080429,.76582003,.85043538,.95955873,.83764315,.7917614,.8794409,.90700871,.7312367,.63461548,.71721256,.82283562,.92013949,.97524577,.66646206,.65201718,.67913043,.78612512,.50484598,.33210614,.46502212,.61380482,.73928523,.93286967
NM6,8,.57226533,.49606726,.64774925,.73929948,.44836092,.35555568,.41642225,.54823172,.66206735,.87535232,.77795219,.72552115,.82571626,.86783385,.64007396,.50977033,.63897038,.74598289,.88282865,.95901978,.59664571,.58189863,.60957915,.72750044,.41991416,.22353996,.36662319,.54486859,.66602355,.90075976
NM6,9,.38259429,.32192484,.44269511,.58140141,.23512103,.16192089,.23610564,.3135646,.46427038,.73145437,.69945443,.64861542,.74576813,.81709439,.51899493,.38722733,.50566965,.64513922,.83233857,.93982559,.53308523,.51860154,.54578769,.66502702,.35488558,.16854602,.28692362,.45279878,.6011858,.86092281
NM6,10,.22933818,.18681909,.27145875,.40547076,.098684661,.059269182,.10292181,.15131012,.29799005,.53070647,.59136957,.55388582,.62551671,.72415137,.38768235,.25703329,.37615058,.51018327,.72176623,.88827646,.47061345,.46133631,.47874972,.60097206,.29455203,.1236914,.21825525,.37530521,.52083319,.81507266
NM6,11,.13075,.098854788,.16234623,.24830453,.043549079,.023058837,.048387233,.081773125,.14282042,.35152909,.36533561,.34503672,.38382763,.48258317,.18547799,.086534746,.14396527,.25218582,.46158907,.70067406,.32231367,.33910725,.30758572,.43683127,.16764703,.041443691,.10553154,.1826223,.3349086,.6679768
NM6,12,.081085235,.052829713,.10907588,.15584975,.025625516,.0082861241,.028012924,.063604005,.093984604,.20824927,.32870796,.31159857,.34429437,.43831322,.16057363,.070365213,.1119298,.22472918,.41833493,.64757478,.29583874,.31165603,.28196704,.40314326,.15091415,.033527754,.080336235,.15542647,.29497704,.64120054
NM6,13,.012375959,.0100953,.014635132,.025635242,.0025401975,,.0050928197,,.021004081,.034175716,.11036699,.10692705,.11350065,.15754385,.037997697,.0044345944,.0067154355,.042056888,.11913046,.30582494,.12368001,.13443191,.11425072,.16750161,.064495027,,.022179242,.038424477,.09141051,.31860849
NM6,14,.0034256561,.0022482297,.004591933,.0073689804,.00050037744,,.0017791224,,.0033850004,.010156823,.086389944,.085228018,.087448396,.12248095,.031026384,.003299681,.0061114319,.027489306,.10116142,.23523013,.11883787,.1296912,.10931963,.16128592,.061508019,,.021151539,.034891661,.08832489,.30707464
NM6,15,.0020066192,,.0029545331,.0047115698,,,,,,.0056033209,.061971035,.062144142,.061813287,.0899496,.019051943,,.0031932462,.016657397,.064992905,.18185692,.1086125,.12121239,.097562522,.14615908,.057902534,.0049415966,.019657813,.033498812,.082800865,.27775615
NM6,16,.0018863003,.001049621,.0027150228,.0044290503,,,,.0015709961,,.0050246157,.032622065,.033755824,.031589177,.047324717,.010068202,,.0019074131,.0044680848,.027923359,.10610353,.070948876,.077394076,.065296605,.10139122,.029833857,.0017016706,.014012846,.0145545,.044733737,.19286861
NM6,17,.0005224293,,.0010398335,.0012265573,,,,,.0028089897,,.0027510256,.0019902319,.0034440521,.0040133013,.00081468315,,,.00075298431,.0015617298,.0085245855,.0085931625,.0092093479,.0080529936,.013056903,.0025646936,,,,.0096466774,.022553373
NM6,18,,,,,,,,,,,.00076598424,.0011556706,.00041093735,.00086114922,,,,,,.0017239677,.0038141659,.0039789672,.0036698638,.006638418,,,,,,.013033587
NM6,19,,,,,,,,,,,.00036823301,.00051329326,.00023603745,.00020410748,.00061998784,,.001317493,,.00050254085,,.0013292214,.0019894857,.00075039413,.0023135836,,,,,,.0045423517
NP7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NP7,1,.95775789,.98162669,.93824661,.96502376,.94556487,.96549463,.9432646,.92554682,.96347892,,.8408975,.93505013,.78452533,.88763511,.75673068,.73961908,.78207582,.76495379,.87576294,.97484881,.52390444,.76575077,.31262422,.58267093,.42197704,.29815215,.40949133,.42260545,.54499042,.82816839
NP7,2,.95362967,.97706074,.93447626,.9607529,.94167608,.9640559,.93688822,.91707462,.95947224,.99145561,.83073938,.92712599,.77302951,.8781507,.745359,.7176038,.77131188,.74785531,.8718555,.97202951,.51070565,.75087517,.30089033,.56905544,.40950105,.28074655,.3855249,.41187152,.53739119,.82018238
NP7,3,.9395684,.96727341,.91692138,.94747221,.926305,.94248843,.92254382,.9021647,.94154942,.989923,.80742019,.90005314,.75195783,.85629857,.71939808,.6712628,.74329573,.72715688,.8456642,.96699607,.47743836,.7122041,.27234387,.53906763,.37054569,.23865134,.34696552,.36832216,.51304621,.79842651
NP7,4,.9236756,.95240229,.90019333,.9364742,.90219826,.92359555,.89672226,.88017577,.93109775,.98625743,.77970564,.87461406,.72288078,.83577502,.67873353,.61276937,.71347499,.69454837,.82193279,.95989412,.43986633,.66162091,.2461386,.50668716,.32396922,.188829,.2995463,.32792184,.4785926,.77668357
NP7,5,.89401126,.92509288,.86860394,.91481709,.85909677,.88331121,.85796613,.83782768,.91163468,.97597569,.74359661,.83825141,.68692362,.80710822,.62922227,.55101091,.65797889,.66315711,.79494512,.94131428,.39806086,.60420698,.21796891,.46602532,.28018022,.14589892,.25833488,.28881228,.4350588,.73433548
NP7,6,.83662063,.86828506,.81073684,.87254351,.77633822,.80300641,.79943097,.75494373,.8633858,.95575154,.67484212,.77153569,.61694849,.7485165,.54216629,.45006147,.58285785,.57302445,.72363359,.91690767,.34146091,.52378976,.18217599,.40692809,.22791167,.099172942,.19344676,.23329279,.37591341,.67864394
NP7,7,.76835889,.78943628,.75112927,.81719756,.6864025,.69111955,.71245241,.68621695,.80331284,.93578959,.63854355,.73427463,.58122623,.71490651,.50102609,.39990494,.53986329,.52063715,.69334346,.90136421,.31754985,.48854738,.16816413,.38073358,.20796117,.085040912,.16804132,.21348676,.34363028,.65231031
NP7,8,.67074066,.68172425,.66176206,.73122102,.56924838,.54748642,.589598,.5929842,.71241719,.89175183,.58364308,.66506338,.53489411,.65789783,.44992223,.34036779,.47450277,.46680912,.62991005,.86445159,.28392461,.44008902,.14749733,.3442972,.17921168,.072932832,.13713124,.17004223,.30019149,.61701739
NP7,9,.53592116,.55073643,.52381039,.60982829,.41189745,.38413355,.43286607,.43499145,.58723539,.816522,.5190255,.58838022,.47750065,.59306866,.38568589,.27220538,.40315911,.39761642,.56323904,.81270683,.24477288,.38195291,.12493061,.30017021,.14868931,.057600088,.10806844,.13406873,.25729361,.55428821
NP7,10,.33449784,.34628162,.32486522,.41331598,.20223303,.15141256,.24481736,.22290893,.38887504,.63751471,.41159296,.48553067,.36732405,.4859696,.27765256,.17596859,.27705517,.27582797,.43913606,.74001342,.17499976,.2820656,.081465602,.22020561,.096592709,.030194787,.072636165,.077816121,.16915852,.43220457
NP7,11,.14831616,.15526775,.1426335,.1977457,.065368235,.048129272,.088394552,.073928311,.16000965,.36013728,.2914131,.34003383,.26230228,.35519516,.17655189,.10198607,.17330171,.15984482,.28025931,.61319005,.098180033,.16241561,.042062979,.12844464,.045687802,.011367321,.033464767,.029279264,.085775457,.26983744
PE6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PE6,1,.99277377,.99568409,.98965144,.99401069,.98985481,.98917681,.99189144,.99375087,,,.99065357,.99309349,.98814392,.99478674,.97813231,.96810657,.98973823,.99504691,.996337,.99642801,.95831442,.98573649,.93392169,.98060048,.90051275,.86121219,.94061548,.98234767,.98637569,.99696249
PE6,2,.99076253,.99352717,.98779643,.99269557,.98620063,.98413527,.98906213,.99169677,.99577349,,.98592186,.99025869,.98146129,.99235475,.96643412,.95283383,.97946274,.99382901,.99608046,.99551123,.93357122,.96933454,.90175879,.96750832,.84555125,.78804928,.90450639,.96637434,.97737795,.99459583
PE6,3,.98470378,.9869405,.98230392,.98835403,.97608924,.969688,.98205703,.98469162,.99424779,.99329877,.97741348,.98339826,.97125793,.98809195,.94506413,.92264324,.96883148,.98870713,.99267995,.99488199,.89534557,.94308782,.8528775,.94526809,.76586527,.68852067,.84171534,.93498808,.96499771,.99091536
PE6,4,.97660005,.97639906,.97681546,.98203558,.96377212,.95295668,.97509938,.97917026,.98503655,.99132901,.96240634,.97313029,.95137632,.98061931,.90723205,.8667078,.94672865,.97881752,.9911927,.99479365,.84657043,.90383399,.79563284,.91622317,.6659174,.56792414,.7693637,.88800299,.94501489,.98507738
PE6,5,.96551454,.96756458,.96331501,.97521943,.94261086,.92142493,.96475285,.97442567,.97931415,.98827851,.9469409,.96020144,.93330193,.97378147,.86563045,.80864376,.92706007,.96984476,.98948431,.9911781,.81471056,.87399924,.76197159,.89592898,.60406047,.49647617,.71832943,.85648733,.93078274,.98075277
PE6,6,.94697887,.94818127,.94568861,.96433586,.90601605,.87203509,.94483274,.96214128,.97148335,.98551112,.92932332,.94590682,.91226643,.9649443,.82141346,.75167298,.89350379,.95888412,.98778981,.99111176,.70757145,.76379722,.65755695,.81786406,.42151356,.29904971,.55159193,.73354542,.86420161,.96291411
PE6,7,.8833248,.88281113,.88387579,.92843127,.77687317,.70238912,.86942464,.91698366,.95237774,.97893238,.84586918,.87076658,.82026118,.92013031,.62090337,.4959273,.75665307,.90124017,.96543592,.98240733,.64784849,.70787054,.59445715,.77581471,.31595191,.18848804,.44845495,.67024934,.82513124,.95901352
PE6,8,.83247083,.82119894,.8445639,.89100021,.69434083,.60956264,.79287326,.86945194,.92509639,.97268903,.825876,.8522377,.79876179,.90413523,.58879811,.45794538,.72011507,.87782109,.95646077,.98141676,.62291741,.68468803,.56797075,.75183016,.28856602,.16554727,.41362673,.63857096,.7931785,.95298654
PE6,9,.72833604,.70625478,.75202596,.80357319,.55077553,.45510018,.66419905,.76438814,.83867055,.93143928,.79207492,.81903177,.76434857,.87688965,.53513801,.40065676,.66166091,.8407225,.93360233,.97742981,.58803171,.64482433,.53751308,.71679389,.2540707,.13487259,.36744905,.58274263,.75755608,.9425292
PE6,10,.56162453,.55049855,.57356095,.64082527,.37470976,.28411067,.4874306,.60160464,.67809892,.76990974,.7463147,.77519453,.71661037,.83760244,.46976852,.33448341,.59707737,.77513003,.90159065,.9684872,.53866601,.58707905,.4956013,.66495049,.21113138,.10114664,.30751169,.50860679,.70024067,.9187007
PE6,11,.37646028,.37382412,.37928843,.45194954,.19830492,.14362797,.29374841,.39894572,.49325481,.56614465,.71649396,.74761027,.68448931,.81110132,.42989144,.29186323,.55508822,.73832238,.87578154,.96117485,.52122879,.56816083,.47948146,.64667207,.19587573,.087438092,.28430995,.48412207,.68248391,.90944237
PE6,12,.091200545,.074725926,.10887533,.11988124,.023513889,.012463305,.045548227,.080871552,.12593834,.1999377,.3661952,.36978084,.3625074,.44466856,.1284688,.053821694,.17788145,.31642249,.44751,.71224672,.27082512,.27968508,.26294398,.34876978,.06866575,.015159847,.097126357,.17064339,.3128514,.64365304
PE6,13,.032670833,.026821231,.038946491,.042923544,.0084744338,.0060901493,.013375534,.026578527,.04510539,.075866066,.31065103,.3093257,.31201443,.37873611,.10439482,.041094661,.14035948,.26151508,.37213266,.631437,.25373241,.26340774,.24512599,.32649121,.065023258,.013217966,.090045579,.1530928,.28902403,.61412615
PE6,14,.00711647,.006691236,.0075725578,.0092699081,.002034453,.0017477702,.00069251709,.007937979,.011834123,.014159877,.24734627,.2417791,.25307256,.30095819,.084934875,.03474376,.10953382,.20082694,.29375249,.51360369,.22394034,.22803476,.22029832,.28867114,.056052826,.012331574,.075792365,.14164817,.25443876,.5396024
PE6,15,.00052382296,.00077853573,.00025042504,.00074577314,,,,,.00064149796,.0021099611,.1159101,.11235934,.11956243,.14399008,.03084494,.010009474,.034197029,.073048443,.12158252,.29830486,.12399203,.13049577,.11820683,.15811384,.035492804,.0073038461,.042787638,.077513032,.12193579,.31651047
PE6,16,,,,,,,,,,,.084415898,.080385879,.088561185,.10479894,.022667794,.0070213485,.023581844,.055433679,.082722843,.22227269,.11739828,.1224783,.11287954,.14953876,.034037869,.0070149312,.041751135,.07190045,.1133961,.30181512
PE6,17,,,,,,,,,,,.0052021933,.0054959268,.0049002697,.0068235747,.00029050064,,.00065260677,.0022758537,.003084508,.017944351,.005535088,.0070796162,.004161268,.0075075221,.00041931993,,.0006260355,.0019647465,.0084348647,.013829976
PH6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PH6,1,.98862702,.98626369,.99113971,.99061733,.98677254,.97066623,.99133706,,.99130112,.99653023,.98717219,.98606056,.98833752,.99165028,.98214644,.9547689,.98874867,.99369925,.99487519,,.97608048,.97524142,.97691017,.98762512,.96495873,.90087432,.98156643,.99316561,.99517256,
PH6,2,.98261315,.97779393,.98773706,.98670179,.97880358,.94934535,.98625255,.99265003,.98971486,.99392521,.98012418,.97677845,.98363143,.98871619,.97048122,.92296475,.97986108,.99327219,.99363476,.99481821,.96050489,.95453614,.96640754,.98085636,.94089895,.84002268,.96335554,.98931521,.99224311,.99796838
PH6,3,.97064137,.96028662,.98165071,.97936678,.96251148,.90734744,.97535211,.98637015,.98897076,.99318039,.96813828,.96049547,.97614998,.98269331,.95180291,.87391734,.96691948,.9866277,.99264717,.99369293,.94011676,.92949104,.95062506,.96773827,.91350734,.77036703,.93685275,.97902125,.98855048,.99654865
PH6,4,.9523648,.93458945,.971264,.96542645,.94019473,.85201293,.953098,.9801814,.98347902,.99029833,.95159179,.9376474,.96620917,.97443169,.92595804,.80757695,.9486773,.97609115,.99111748,.99292749,.91073281,.89495951,.92633176,.9505682,.87235701,.69435161,.88780516,.95833576,.98000747,.99202156
PH6,5,.92804265,.89850926,.95944297,.94770664,.90972084,.77424866,.93057555,.9674893,.97519565,.98847216,.93219399,.91152239,.95386314,.96303958,.8975752,.74288362,.92110211,.96493107,.98685974,.98955959,.87521887,.85402542,.89617795,.92824352,.82413697,.61338103,.82143432,.93322247,.9652558,.9878847
PH6,6,.89832383,.85653394,.9427554,.9225744,.87572849,.6996901,.89196479,.94758904,.96077478,.98685873,.90788299,.88016492,.93693876,.94623208,.86484289,.66635442,.88117802,.951518,.98076701,.98701203,.83757842,.81020647,.86464757,.90300089,.77455288,.52910262,.76129115,.89829344,.94946426,.98130393
PH6,7,.82211053,.75498676,.89347762,.85758007,.78906214,.55199099,.78617167,.87310266,.92749381,.96772981,.83470774,.79325658,.87815934,.89507043,.76696098,.49353063,.76755279,.88033187,.9516685,.97246009,.68482971,.66110784,.70828927,.79224217,.58135271,.29509896,.51930392,.70561576,.85428923,.94040436
PH6,8,.75277293,.67103493,.83967805,.79677302,.71177626,.4496536,.68879938,.8052088,.88290387,.93454373,.80275041,.75565636,.85211718,.87056202,.7266435,.43609381,.7131018,.84666151,.93710423,.96181154,.65401083,.63060993,.67715293,.76693273,.54522616,.25327164,.47168985,.6687606,.83157808,.92864549
PH6,9,.62399793,.53614634,.71740311,.67451096,.57693297,.31363425,.53415179,.66548628,.76515448,.84079862,.75100458,.69766992,.80691326,.82482255,.66815668,.35405141,.62708861,.79016531,.90368158,.94684058,.59913254,.57854891,.61948848,.71218091,.49022606,.20254344,.3859126,.60018486,.77836609,.90441591
PH6,10,.4365159,.3773025,.49947253,.49314013,.38375705,.16681619,.34048685,.46950743,.56978631,.63667512,.70217353,.64543259,.76165283,.77741414,.61772889,.29853711,.557042,.72063679,.86571443,.92913854,.56297469,.54121494,.5844937,.67131734,.45860147,.16452573,.35024413,.5405966,.74090987,.88970673
PH6,11,.1734055,.13895927,.2100292,.21649767,.13325484,.030768411,.083512403,.16183801,.2519142,.34292218,.39913788,.36149365,.43859878,.47030666,.31926316,.070310481,.19228403,.32352805,.52280498,.75439912,.29449841,.2829155,.30595309,.36768287,.22399515,.033673119,.10660906,.19834358,.35880208,.66122985
PH6,12,.08837036,.069907114,.10800069,.11635479,.062296074,.012669621,.036425442,.075984985,.12133272,.19798486,.33949223,.30708331,.37346512,.40316483,.26803067,.050146692,.14627337,.24748622,.44191197,.69189531,.26315421,.25132278,.27485463,.33105952,.19773671,.024426164,.08390256,.15800889,.31786975,.62236428
PH6,13,.028532341,.022528162,.034915969,.040285818,.017580947,.0037044312,.012419113,.020482242,.037439253,.06949579,.22757457,.19889934,.25763354,.2730695,.17651431,.028586296,.076341249,.13878323,.27863446,.52923709,.17656292,.16153026,.19142921,.22438805,.13048987,.010367277,.034513976,.072697982,.20485161,.47428349
PH6,14,.0054614181,.0057211369,.0051851613,.0082589881,.0028545212,.00089610956,.0025115176,.0026888011,.0079945717,.013413518,.1834231,.15728115,.2108265,.22485188,.13692643,.017904587,.052408665,.10147903,.22240698,.4499107,.15483733,.13648948,.17298213,.19690855,.11430734,,.026620759,.056361638,.18093228,.42559278
PH6,15,.0040936754,,.0043291156,.0063463715,,,,,,.010911823,.1791122,.15149479,.20806228,.21976453,.13348694,,,,.21699058,.44046882,.15320931,.13424133,.1719674,.19465792,.11327913,,,,.17729886,.42319921
PH6,16,.0039159362,.0038721219,.0039624013,.0059778704,.0019944545,.00055040524,.00081993046,.0020398954,.0063660308,.010009378,.1782466,.15071695,.2071047,.21843322,.13314404,.015702177,.05155059,.099092014,.21627647,.43728578,.1526293,.13337505,.1716705,.19384973,.11291894,.0065577831,.026131621,.055309258,.17652057,.4214277
PH6,17,,,,,,,,,,,.0013278045,.0010564565,.0016119202,.002024333,.0005460601,,,.00045821859,.00096557778,.0045915493,.0058559771,.0052120513,.0064925798,.0069016363,.0048483717,,,.00059440848,.0027922203,.02206235
PK6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PK6,1,.76111406,.81944007,.70313275,.8631478,.70919341,.43338501,.64984739,.81157756,.89694178,.96325487,.6750617,.78258258,.579831,.82369083,.59167957,.29301223,.51256865,.66399264,.82600939,.94380271,.47337934,.63097751,.29849547,.66395062,.36005142,.15822345,.29809079,.40731722,.57028019,
PK6,2,.75149047,.81002218,.69330472,.8551054,.69876528,.41847649,.63624132,.80242616,.88678944,.96240526,.66941637,.77493995,.57595468,.81948096,.58522892,.28509608,.50433177,.6558727,.82340723,.94102859,.46927372,.62583876,.29553619,.66025895,.3556996,.15635778,.28888792,.40203506,.56552202,.80845964
PK6,3,.73205352,.78842205,.67601818,.84335345,.67541784,.3934451,.60677767,.77201796,.88226211,.95540702,.6519438,.75457519,.56104368,.80811143,.56433249,.25919399,.47686571,.63432831,.81288218,.93426853,.45194396,.60735291,.27948931,.63663745,.34211138,.15281691,.26567245,.38197553,.5410983,.79445565
PK6,4,.7049275,.7614482,.64874095,.82172495,.64549434,.36244032,.57380629,.73460817,.85872108,.94597489,.63143051,.72956598,.54451251,.78855568,.54328209,.2402011,.44694966,.6030277,.79617333,.92561889,.43740392,.59124792,.2666859,.61846071,.329734,.14600101,.25406376,.3629283,.52325982,.77848989
PK6,5,.66984051,.72156703,.61841977,.79980308,.60370821,.31203371,.52865702,.69116479,.8340103,.9336372,.61216891,.70745122,.52777779,.7733528,.52174336,.22372231,.41086075,.57865298,.7816866,.91716087,.42257971,.5737626,.25481468,.60050237,.31677359,.13577938,.24128318,.35064703,.50105733,.76290154
PK6,6,.55696702,.61863536,.4956632,.7070986,.48057157,.19563237,.37954837,.57005566,.70799029,.88472444,.50311589,.60330111,.41438237,.68244541,.40251061,.13553946,.29280767,.43431732,.64635044,.85598975,.3211126,.4576228,.16962962,.49329084,.21872254,.066673681,.14636077,.25888452,.35916558,.65947163
PK6,7,.50816232,.56128693,.4553518,.65718234,.43233252,.1512216,.32870102,.51890081,.65470278,.84160918,.48169321,.57069689,.40286309,.65954834,.38191506,.11653449,.27381736,.40938944,.61983776,.83890152,.31082606,.44286278,.16430727,.48159158,.20927615,.065177448,.13796183,.24318543,.34760302,.64691269
PK6,8,.44673461,.48488626,.40880853,.59589547,.37083313,.11296789,.27685189,.44354564,.57415241,.78620249,.4562622,.53399527,.3874144,.63345379,.35685635,.098405816,.24361375,.38193411,.58759582,.82018328,.29797071,.42547566,.1564807,.46563762,.19826345,.059026789,.12609734,.22566186,.33274603,.63398039
PK6,9,.31646931,.33763459,.2954292,.45946217,.24370646,.071465522,.16209885,.28565967,.40385482,.63598847,.37124297,.43341923,.31617379,.54323435,.27475446,.064570777,.18167967,.2883077,.45918372,.72939318,.23763184,.33811423,.1261283,.39065284,.14663413,.040605605,.0783889,.17310816,.2435461,.55194163
PK6,10,.22001743,.23407026,.20604779,.32978305,.16416253,.040857546,.10788982,.18794553,.2827794,.4652175,.34188408,.38639283,.30246291,.51508868,.24471495,.056197163,.15813427,.24713579,.41778618,.70212668,.2226093,.31348479,.12176634,.37239468,.13353573,.038826719,.066855542,.15979247,.22105689,.5297001
PK6,11,.11277099,.11492255,.11063228,.1881687,.074404456,.010720728,.04234802,.086793713,.12615396,.29168898,.20112988,.22881354,.17661062,.33240619,.12748291,.021596946,.070863336,.12311196,.21206258,.49069709,.11535194,.16334663,.062093083,.21900666,.053711146,.014161746,.021411335,.065087862,.088980019,.32493782
PK6,12,.062611751,.056299783,.068886541,.10199233,.042572793,.0081671681,.021062708,.051631819,.067329556,.1613588,.18891415,.21305117,.16753611,.31374377,.1188838,.019614702,.063795745,.11174145,.195298,.47067985,.11292677,.16023271,.060432196,.21497655,.052240387,.012968833,.020712541,.062796906,.087569319,.3192873
PK6,13,.015345453,.013995239,.016687814,.028898984,.0084487693,.00078664487,.0028969576,.0080932528,.016143529,.04865725,.11358854,.12379716,.10454684,.20283647,.063519806,.0086854352,.02612569,.054511804,.097628742,.32497916,.067274913,.097431764,.033810396,.13617453,.026302112,.0021387674,.0091282381,,.050648067,.20626594
PK6,14,.0038496663,.0039688204,.0037313413,.007876806,.0018005546,.00039716889,.00059045275,.0018019301,.0016741452,.014932099,.095970713,.10154761,.091031305,.17198077,.053328533,.0055141943,.019521844,.045060493,.079360217,.28178307,.066582359,.096268304,.033640403,.13512042,.025824567,.0021260974,.0091120582,.027070688,.049522005,.20435318
PK6,15,.0003046137,,.00059772423,.00054902589,.00018037007,,,,.0011517524,.00035394292,.03826914,.041381802,.035512295,.068053566,.021559918,.0019068825,.0066323481,.015695008,.029304756,.11771745,.029759707,.04545131,,.059602633,.012012951,,.0054076714,,.017139271,.098596595
